Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.35196
seq,Full,Througput [FPS],73.9666
seq,Full,Runtime (RDTSC) [s],4.588635
seq,Full,Runtime unhalted [s],3.030315
seq,Full,Clock [MHz],2992.637632
seq,Full,CPI,0.599732
seq,Full,Load to Store ratio,1.989602
seq,Full,Runtime (RDTSC) [s],4.588635
seq,Full,Runtime unhalted [s],3.030315
seq,Full,Clock [MHz],2992.637632
seq,Full,CPI,0.599732
seq,Full,Load to Store ratio,1.989602
seq,Full,Runtime (RDTSC) [s],4.588635
seq,Full,Runtime unhalted [s],3.030315
seq,Full,Clock [MHz],2992.637632
seq,Full,CPI,0.599732
seq,Full,Load to Store ratio,1.989602
