Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.056928,0.014232,0.014232,0.014232
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052603,0.013865,0.012661,0.013151
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12023.278091,3008.337890,3002.645015,3005.819523
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.189188,0.808360,0.784773,0.797297
openmp-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],10986.691624,2816.440874,2679.654780,2746.672906
openmp-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],2954.162319,944.259346,645.059440,738.540580
openmp-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],13940.853943,3760.700220,3324.714220,3485.213486
openmp-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.198407,0.053523,0.047318,0.049602
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.150208,0.037552,0.037552,0.037552
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.157990,0.040343,0.038931,0.039498
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],12009.511189,3003.951198,3000.398853,3002.377797
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.766252,0.698488,0.681669,0.691563
openmp-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],13691.865360,3487.372816,3362.684278,3422.966340
openmp-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],3665.201534,1044.676608,852.976566,916.300383
openmp-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],17357.066894,4532.049425,4215.660844,4339.266723
openmp-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],0.651793,0.170188,0.158306,0.162948
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.031394,0.007849,0.007849,0.007849
