Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.712802
openmp,Full,Througput [FPS],140.291
openmp,Full,INSTR_RETIRED_ANY,21156802661.000000,9814814928.000000,2092710463.000000,5289200665.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10735794285.000000,4574587503.000000,956202218.000000,2683948571.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10736372130.000000,4574673480.000000,956187960.000000,2684093032.500000
openmp,Full,L1D_REPLACEMENT,302717817.000000,190576056.000000,34417713.000000,75679454.250000
openmp,Full,L1D_M_EVICT,28738073.000000,15818000.000000,2827143.000000,7184518.250000
openmp,Full,INSTR_RETIRED_ANY,21156802661.000000,9814814928.000000,2092710463.000000,5289200665.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10735794285.000000,4574587503.000000,956202218.000000,2683948571.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10736372130.000000,4574673480.000000,956187960.000000,2684093032.500000
openmp,Full,L1D_REPLACEMENT,302717817.000000,190576056.000000,34417713.000000,75679454.250000
openmp,Full,L1D_M_EVICT,28738073.000000,15818000.000000,2827143.000000,7184518.250000
openmp,Full,INSTR_RETIRED_ANY,21156802661.000000,9814814928.000000,2092710463.000000,5289200665.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,10735794285.000000,4574587503.000000,956202218.000000,2683948571.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10736372130.000000,4574673480.000000,956187960.000000,2684093032.500000
openmp,Full,L1D_REPLACEMENT,302717817.000000,190576056.000000,34417713.000000,75679454.250000
openmp,Full,L1D_M_EVICT,28738073.000000,15818000.000000,2827143.000000,7184518.250000
