Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.709988
openmp,Full,Througput [FPS],140.847
openmp,Full,INSTR_RETIRED_ANY,21149201251.000000,9814012485.000000,2090595101.000000,5287300312.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10727853641.000000,4573549469.000000,955442151.000000,2681963410.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10728397500.000000,4573756230.000000,955447440.000000,2682099375.000000
openmp,Full,L1D_REPLACEMENT,302672943.000000,190672840.000000,34419705.000000,75668235.750000
openmp,Full,L1D_M_EVICT,28796729.000000,15838389.000000,2838293.000000,7199182.250000
openmp,Full,INSTR_RETIRED_ANY,21149201251.000000,9814012485.000000,2090595101.000000,5287300312.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10727853641.000000,4573549469.000000,955442151.000000,2681963410.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10728397500.000000,4573756230.000000,955447440.000000,2682099375.000000
openmp,Full,L1D_REPLACEMENT,302672943.000000,190672840.000000,34419705.000000,75668235.750000
openmp,Full,L1D_M_EVICT,28796729.000000,15838389.000000,2838293.000000,7199182.250000
openmp,Full,INSTR_RETIRED_ANY,21149201251.000000,9814012485.000000,2090595101.000000,5287300312.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,10727853641.000000,4573549469.000000,955442151.000000,2681963410.250000
openmp,Full,CPU_CLK_UNHALTED_REF,10728397500.000000,4573756230.000000,955447440.000000,2682099375.000000
openmp,Full,L1D_REPLACEMENT,302672943.000000,190672840.000000,34419705.000000,75668235.750000
openmp,Full,L1D_M_EVICT,28796729.000000,15838389.000000,2838293.000000,7199182.250000
