Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.703753
openmp,Full,Througput [FPS],142.095
openmp,Full,Runtime (RDTSC) [s],11.271319,2.817830,2.817830,2.817830
openmp,Full,Runtime unhalted [s],3.577230,1.529251,0.315288,0.894307
openmp,Full,Clock [MHz],11970.310289,2992.784209,2992.066970,2992.577572
openmp,Full,CPI,1.993972,0.645485,0.431562,0.498493
openmp,Full,L2 Load [MBytes/s],6859.072092,4342.095830,772.663550,1714.768023
openmp,Full,L2 Evict [MBytes/s],657.033162,365.787658,63.495196,164.258291
openmp,Full,L2 bandwidth [MBytes/s],7516.105254,4707.883489,836.301881,1879.026314
openmp,Full,L2 data volume [GBytes],21.179105,13.266014,2.356556,5.294776
openmp,Full,Runtime (RDTSC) [s],11.271319,2.817830,2.817830,2.817830
openmp,Full,Runtime unhalted [s],3.577230,1.529251,0.315288,0.894307
openmp,Full,Clock [MHz],11970.310289,2992.784209,2992.066970,2992.577572
openmp,Full,CPI,1.993972,0.645485,0.431562,0.498493
openmp,Full,L2 Load [MBytes/s],6859.072092,4342.095830,772.663550,1714.768023
openmp,Full,L2 Evict [MBytes/s],657.033162,365.787658,63.495196,164.258291
openmp,Full,L2 bandwidth [MBytes/s],7516.105254,4707.883489,836.301881,1879.026314
openmp,Full,L2 data volume [GBytes],21.179105,13.266014,2.356556,5.294776
openmp,Full,Runtime (RDTSC) [s],11.271319,2.817830,2.817830,2.817830
openmp,Full,Runtime unhalted [s],3.577230,1.529251,0.315288,0.894307
openmp,Full,Clock [MHz],11970.310289,2992.784209,2992.066970,2992.577572
openmp,Full,CPI,1.993972,0.645485,0.431562,0.498493
openmp,Full,L2 Load [MBytes/s],6859.072092,4342.095830,772.663550,1714.768023
openmp,Full,L2 Evict [MBytes/s],657.033162,365.787658,63.495196,164.258291
openmp,Full,L2 bandwidth [MBytes/s],7516.105254,4707.883489,836.301881,1879.026314
openmp,Full,L2 data volume [GBytes],21.179105,13.266014,2.356556,5.294776
