Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.709029
openmp,Full,Througput [FPS],141.038
openmp,Full,INSTR_RETIRED_ANY,21116626246.000000,9806068459.000000,2085901489.000000,5279156561.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10729371464.000000,4581738793.000000,951929303.000000,2682342866.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10730290830.000000,4581868710.000000,952011960.000000,2682572707.500000
openmp,Full,L1D_REPLACEMENT,302860192.000000,191212658.000000,34248332.000000,75715048.000000
openmp,Full,L1D_M_EVICT,28736737.000000,15857254.000000,2813975.000000,7184184.250000
openmp,Full,INSTR_RETIRED_ANY,21116626246.000000,9806068459.000000,2085901489.000000,5279156561.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10729371464.000000,4581738793.000000,951929303.000000,2682342866.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10730290830.000000,4581868710.000000,952011960.000000,2682572707.500000
openmp,Full,L1D_REPLACEMENT,302860192.000000,191212658.000000,34248332.000000,75715048.000000
openmp,Full,L1D_M_EVICT,28736737.000000,15857254.000000,2813975.000000,7184184.250000
openmp,Full,INSTR_RETIRED_ANY,21116626246.000000,9806068459.000000,2085901489.000000,5279156561.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,10729371464.000000,4581738793.000000,951929303.000000,2682342866.000000
openmp,Full,CPU_CLK_UNHALTED_REF,10730290830.000000,4581868710.000000,952011960.000000,2682572707.500000
openmp,Full,L1D_REPLACEMENT,302860192.000000,191212658.000000,34248332.000000,75715048.000000
openmp,Full,L1D_M_EVICT,28736737.000000,15857254.000000,2813975.000000,7184184.250000
