Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.359503
openmp,Full,Througput [FPS],278.162
openmp,Full,INSTR_RETIRED_ANY,13565227208.000000,8169077740.000000,334994947.000000,3391306802.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7729088756.000000,3704902984.000000,224009597.000000,1932272189.000000
openmp,Full,CPU_CLK_UNHALTED_REF,7729782570.000000,3705033120.000000,223999350.000000,1932445642.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2650432125.000000,1320104235.000000,89835824.000000,662608031.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1100327443.000000,542926084.000000,34361215.000000,275081860.750000
openmp,Full,INSTR_RETIRED_ANY,13565227208.000000,8169077740.000000,334994947.000000,3391306802.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7729088756.000000,3704902984.000000,224009597.000000,1932272189.000000
openmp,Full,CPU_CLK_UNHALTED_REF,7729782570.000000,3705033120.000000,223999350.000000,1932445642.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2650432125.000000,1320104235.000000,89835824.000000,662608031.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1100327443.000000,542926084.000000,34361215.000000,275081860.750000
openmp,Full,INSTR_RETIRED_ANY,13565227208.000000,8169077740.000000,334994947.000000,3391306802.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7729088756.000000,3704902984.000000,224009597.000000,1932272189.000000
openmp,Full,CPU_CLK_UNHALTED_REF,7729782570.000000,3705033120.000000,223999350.000000,1932445642.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2650432125.000000,1320104235.000000,89835824.000000,662608031.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1100327443.000000,542926084.000000,34361215.000000,275081860.750000
