Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.362129
openmp,Full,Througput [FPS],276.145
openmp,Full,INSTR_RETIRED_ANY,13562460050.000000,8171619457.000000,331427307.000000,3390615012.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7729975037.000000,3713891284.000000,216207289.000000,1932493759.250000
openmp,Full,CPU_CLK_UNHALTED_REF,7730421240.000000,3713898180.000000,216230370.000000,1932605310.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649453407.000000,1323606972.000000,88785170.000000,662363351.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1100041540.000000,543243309.000000,33792627.000000,275010385.000000
openmp,Full,INSTR_RETIRED_ANY,13562460050.000000,8171619457.000000,331427307.000000,3390615012.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7729975037.000000,3713891284.000000,216207289.000000,1932493759.250000
openmp,Full,CPU_CLK_UNHALTED_REF,7730421240.000000,3713898180.000000,216230370.000000,1932605310.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649453407.000000,1323606972.000000,88785170.000000,662363351.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1100041540.000000,543243309.000000,33792627.000000,275010385.000000
openmp,Full,INSTR_RETIRED_ANY,13562460050.000000,8171619457.000000,331427307.000000,3390615012.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7729975037.000000,3713891284.000000,216207289.000000,1932493759.250000
openmp,Full,CPU_CLK_UNHALTED_REF,7730421240.000000,3713898180.000000,216230370.000000,1932605310.000000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649453407.000000,1323606972.000000,88785170.000000,662363351.750000
openmp,Full,MEM_UOP_RETIRED_STORES,1100041540.000000,543243309.000000,33792627.000000,275010385.000000
