Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.358636
openmp,Full,Througput [FPS],278.834
openmp,Full,Runtime (RDTSC) [s],10.227159,2.556790,2.556790,2.556790
openmp,Full,Runtime unhalted [s],2.579530,1.237376,0.072946,0.644882
openmp,Full,Clock [MHz],11969.926937,2992.720457,2992.327823,2992.481734
openmp,Full,CPI,2.535807,0.783955,0.437600,0.633952
openmp,Full,Load to Store ratio,10.062678,2.710557,2.112719,2.515670
openmp,Full,Runtime (RDTSC) [s],10.227159,2.556790,2.556790,2.556790
openmp,Full,Runtime unhalted [s],2.579530,1.237376,0.072946,0.644882
openmp,Full,Clock [MHz],11969.926937,2992.720457,2992.327823,2992.481734
openmp,Full,CPI,2.535807,0.783955,0.437600,0.633952
openmp,Full,Load to Store ratio,10.062678,2.710557,2.112719,2.515670
openmp,Full,Runtime (RDTSC) [s],10.227159,2.556790,2.556790,2.556790
openmp,Full,Runtime unhalted [s],2.579530,1.237376,0.072946,0.644882
openmp,Full,Clock [MHz],11969.926937,2992.720457,2992.327823,2992.481734
openmp,Full,CPI,2.535807,0.783955,0.437600,0.633952
openmp,Full,Load to Store ratio,10.062678,2.710557,2.112719,2.515670
