Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.356624
openmp,Full,Througput [FPS],280.407
openmp,Full,INSTR_RETIRED_ANY,13563007731.000000,8169142729.000000,335097168.000000,3390751932.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,7711301627.000000,3694473143.000000,223321383.000000,1927825406.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7711520610.000000,3694503660.000000,223345860.000000,1927880152.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649742368.000000,1320133784.000000,89994089.000000,662435592.000000
openmp,Full,MEM_UOP_RETIRED_STORES,1100158155.000000,542910807.000000,34373048.000000,275039538.750000
openmp,Full,INSTR_RETIRED_ANY,13563007731.000000,8169142729.000000,335097168.000000,3390751932.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,7711301627.000000,3694473143.000000,223321383.000000,1927825406.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7711520610.000000,3694503660.000000,223345860.000000,1927880152.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649742368.000000,1320133784.000000,89994089.000000,662435592.000000
openmp,Full,MEM_UOP_RETIRED_STORES,1100158155.000000,542910807.000000,34373048.000000,275039538.750000
openmp,Full,INSTR_RETIRED_ANY,13563007731.000000,8169142729.000000,335097168.000000,3390751932.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,7711301627.000000,3694473143.000000,223321383.000000,1927825406.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7711520610.000000,3694503660.000000,223345860.000000,1927880152.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649742368.000000,1320133784.000000,89994089.000000,662435592.000000
openmp,Full,MEM_UOP_RETIRED_STORES,1100158155.000000,542910807.000000,34373048.000000,275039538.750000
