Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.359248
openmp,Full,Througput [FPS],278.359
openmp,Full,INSTR_RETIRED_ANY,13562624718.000000,8171824422.000000,333755487.000000,3390656179.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7715246019.000000,3698830710.000000,221949222.000000,1928811504.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7716219390.000000,3698886390.000000,221958960.000000,1929054847.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649607897.000000,1320451948.000000,89686561.000000,662401974.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1100055064.000000,543230354.000000,34247789.000000,275013766.000000
openmp,Full,INSTR_RETIRED_ANY,13562624718.000000,8171824422.000000,333755487.000000,3390656179.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7715246019.000000,3698830710.000000,221949222.000000,1928811504.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7716219390.000000,3698886390.000000,221958960.000000,1929054847.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649607897.000000,1320451948.000000,89686561.000000,662401974.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1100055064.000000,543230354.000000,34247789.000000,275013766.000000
openmp,Full,INSTR_RETIRED_ANY,13562624718.000000,8171824422.000000,333755487.000000,3390656179.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7715246019.000000,3698830710.000000,221949222.000000,1928811504.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7716219390.000000,3698886390.000000,221958960.000000,1929054847.500000
openmp,Full,MEM_UOP_RETIRED_LOADS,2649607897.000000,1320451948.000000,89686561.000000,662401974.250000
openmp,Full,MEM_UOP_RETIRED_STORES,1100055064.000000,543230354.000000,34247789.000000,275013766.000000
