Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.424204
seq,Full,Througput [FPS],235.736
seq,Full,Runtime (RDTSC) [s],4.006396
seq,Full,Runtime unhalted [s],2.433202
seq,Full,Clock [MHz],2992.770466
seq,Full,CPI,0.642282
seq,Full,L3 Load [MBytes/s],828.909486
seq,Full,L3 Evict [MBytes/s],83.929459
seq,Full,L3 bandwidth [MBytes/s],912.838946
seq,Full,L3 data volume [GBytes],3.657194
seq,Full,Runtime (RDTSC) [s],4.006396
seq,Full,Runtime unhalted [s],2.433202
seq,Full,Clock [MHz],2992.770466
seq,Full,CPI,0.642282
seq,Full,L3 Load [MBytes/s],828.909486
seq,Full,L3 Evict [MBytes/s],83.929459
seq,Full,L3 bandwidth [MBytes/s],912.838946
seq,Full,L3 data volume [GBytes],3.657194
seq,Full,Runtime (RDTSC) [s],4.006396
seq,Full,Runtime unhalted [s],2.433202
seq,Full,Clock [MHz],2992.770466
seq,Full,CPI,0.642282
seq,Full,L3 Load [MBytes/s],828.909486
seq,Full,L3 Evict [MBytes/s],83.929459
seq,Full,L3 bandwidth [MBytes/s],912.838946
seq,Full,L3 data volume [GBytes],3.657194
