Config,Expe,Event,core 0
seq,Full,Simulation time [s],0.425621
seq,Full,Througput [FPS],234.951
seq,Full,INSTR_RETIRED_ANY,11335223358.000000
seq,Full,CPU_CLK_UNHALTED_CORE,7276670363.000000
seq,Full,CPU_CLK_UNHALTED_REF,7276684470.000000
seq,Full,L2_LINES_IN_ALL,51462783.000000
seq,Full,L2_LINES_OUT_DIRTY_ALL,5300473.000000
seq,Full,INSTR_RETIRED_ANY,11335223358.000000
seq,Full,CPU_CLK_UNHALTED_CORE,7276670363.000000
seq,Full,CPU_CLK_UNHALTED_REF,7276684470.000000
seq,Full,L2_LINES_IN_ALL,51462783.000000
seq,Full,L2_LINES_OUT_DIRTY_ALL,5300473.000000
seq,Full,INSTR_RETIRED_ANY,11335223358.000000
seq,Full,CPU_CLK_UNHALTED_CORE,7276670363.000000
seq,Full,CPU_CLK_UNHALTED_REF,7276684470.000000
seq,Full,L2_LINES_IN_ALL,51462783.000000
seq,Full,L2_LINES_OUT_DIRTY_ALL,5300473.000000
