Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.026328
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.063328
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2998.525904
seq-perfmon,BaseStrainMapping applyJ,CPI,0.734517
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],9.006395
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],5.632339
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],14.638734
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000385
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.221592
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.297658
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2995.260977
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.490400
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],2.569916
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],1.382290
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],3.952206
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000876
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.016865
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.055410
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2999.062991
seq-perfmon,BaseStrainMapping applyJT,CPI,0.972720
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],11.297283
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],5.893410
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],17.190693
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000290
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001265
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002747
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2995.048459
seq-perfmon,BaseStrainMapping apply,CPI,0.702121
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],15.633214
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],7.184195
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],22.817409
seq-perfmon,BaseStrainMapping apply,Memory data volume [GBytes],0.000029
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000055
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.004296
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3000.691672
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.499667
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Read BW [MBytes/s],960.742567
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory Write BW [MBytes/s],880.389552
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory BW [MBytes/s],1841.132119
seq-perfmon,BaseDeformationMapping applyJT seqMat,Memory data volume [GBytes],0.000101
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000258
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.038320
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3002.329388
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.472922
seq-perfmon,BaseDeformationMapping applyJT vec else,Memory Read BW [MBytes/s],932.398191
