Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.026312
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.062944
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2997.913796
seq-perfmon,BaseStrainMapping applyJ,CPI,0.730061
seq-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],13.453186
seq-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],6.861587
seq-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],20.314773
seq-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000535
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.220219
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.295614
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2994.833834
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.487034
seq-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],1.652753
seq-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],1.015425
seq-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],2.668178
seq-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000588
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.016861
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.054401
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2999.575275
seq-perfmon,BaseStrainMapping applyJT,CPI,0.955024
seq-perfmon,BaseStrainMapping applyJT,Memory Read BW [MBytes/s],6.449038
seq-perfmon,BaseStrainMapping applyJT,Memory Write BW [MBytes/s],3.184663
seq-perfmon,BaseStrainMapping applyJT,Memory BW [MBytes/s],9.633701
seq-perfmon,BaseStrainMapping applyJT,Memory data volume [GBytes],0.000162
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001268
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002742
seq-perfmon,BaseStrainMapping apply,Clock [MHz],3000.630948
seq-perfmon,BaseStrainMapping apply,CPI,0.700771
seq-perfmon,BaseStrainMapping apply,Memory Read BW [MBytes/s],15.144046
seq-perfmon,BaseStrainMapping apply,Memory Write BW [MBytes/s],8.480666
seq-perfmon,BaseStrainMapping apply,Memory BW [MBytes/s],23.624712
