Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.059175,0.014794,0.014794,0.014794
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052735,0.013745,0.012865,0.013184
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12010.121446,3005.643295,2999.872628,3002.530362
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.208701,0.839685,0.775201,0.802175
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.182489,0.053253,0.038376,0.045622
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.034704,0.010006,0.007532,0.008676
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.761325,0.200528,0.176618,0.190331
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.144053,0.036013,0.036013,0.036013
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.156499,0.039761,0.038500,0.039125
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],12005.941371,3003.301977,2997.777555,3001.485343
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.749291,0.710370,0.668153,0.687323
openmp-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.156389,0.046688,0.033361,0.039097
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.034367,0.012544,0.006578,0.008592
openmp-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.865158,0.268683,0.196319,0.216290
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.032218,0.008055,0.008055,0.008055
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.045898,0.011811,0.011078,0.011474
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12012.874944,3004.798749,3000.058241,3003.218736
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.326128,1.101484,1.044309,1.081532
openmp-perfmon,BaseStrainMapping applyJT,L2 request rate,0.282290,0.091442,0.060055,0.070572
openmp-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.052853,0.016700,0.011325,0.013213
openmp-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.750863,0.191464,0.182625,0.187716
openmp-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.004060,0.001015,0.001015,0.001015
openmp-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.002860,0.000751,0.000696,0.000715
openmp-perfmon,BaseStrainMapping apply,Clock [MHz],12010.811198,3007.224031,3000.069540,3002.702799
openmp-perfmon,BaseStrainMapping apply,CPI,3.069850,0.808013,0.738247,0.767462
openmp-perfmon,BaseStrainMapping apply,L2 request rate,0.178178,0.049635,0.038895,0.044545
openmp-perfmon,BaseStrainMapping apply,L2 miss rate,0.036089,0.010076,0.007543,0.009022
openmp-perfmon,BaseStrainMapping apply,L2 miss ratio,0.809141,0.215544,0.193923,0.202285
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000202,0.000051,0.000051,0.000051
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000836,0.000836,0.000000,0.000209
openmp-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3015.929815,3015.929815,0.000000,753.982454
openmp-perfmon,BaseDeformationMapping applyJT seqMat,CPI,6.083730,6.083730,0.000000,1.520932
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.205291,0.205291,0.000000,0.051323
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.016183,0.016183,0.000000,0.004046
openmp-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.078828,0.078828,0.000000,0.019707
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000981,0.000245,0.000245,0.000245
openmp-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.005990,0.005990,0.000000,0.001498
openmp-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3025.367867,3025.367867,0.000000,756.341967
openmp-perfmon,BaseDeformationMapping applyJT vec else,CPI,6.023421,6.023421,0.000000,1.505855
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.175903,0.175903,0.000000,0.043976
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.006660,0.006660,0.000000,0.001665
openmp-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.037861,0.037861,0.000000,0.009465
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000907,0.000227,0.000227,0.000227
openmp-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.005526,0.005526,0.000000,0.001382
openmp-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3012.460641,3012.460641,0.000000,753.115160
openmp-perfmon,BaseDeformationMapping applyJ else,CPI,6.109829,6.109829,0.000000,1.527457
openmp-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.196827,0.196827,0.000000,0.049207
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.011603,0.011603,0.000000,0.002901
openmp-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.058951,0.058951,0.000000,0.014738
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.209163,0.052291,0.052291,0.052291
openmp-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.174659,0.045478,0.040206,0.043665
openmp-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],11992.936007,2999.110267,2997.298724,2998.234002
openmp-perfmon,BaseDeformationMapping applyJT vec,CPI,5.143445,1.565862,0.765531,1.285861
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.650799,0.211853,0.118204,0.162700
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.154384,0.047982,0.028914,0.038596
openmp-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,0.953757,0.244611,0.226490,0.238439
openmp-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.061295,0.015324,0.015324,0.015324
openmp-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.049592,0.013132,0.012010,0.012398
openmp-perfmon,BaseStrainMapping applyDJT,Clock [MHz],12011.119240,3004.369292,3000.277276,3002.779810
openmp-perfmon,BaseStrainMapping applyDJT,CPI,3.338716,0.887587,0.805526,0.834679
openmp-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.193233,0.054916,0.045174,0.048308
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.031153,0.010953,0.006706,0.007788
openmp-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.637666,0.199455,0.143928,0.159416
openmp-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.025802,0.006450,0.006450,0.006450
openmp-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.024055,0.006246,0.005781,0.006014
openmp-perfmon,BaseDeformationMapping apply,Clock [MHz],11998.756617,3001.643668,2997.074998,2999.689154
openmp-perfmon,BaseDeformationMapping apply,CPI,3.101405,0.788861,0.748291,0.775351
openmp-perfmon,BaseDeformationMapping apply,L2 request rate,0.213639,0.061998,0.047589,0.053410
openmp-perfmon,BaseDeformationMapping apply,L2 miss rate,0.058489,0.018800,0.012614,0.014622
openmp-perfmon,BaseDeformationMapping apply,L2 miss ratio,1.088697,0.303236,0.258949,0.272174
openmp-perfmon,Simu,Runtime (RDTSC) [s],5.397452,1.349363,1.349363,1.349363
openmp-perfmon,Simu,Runtime unhalted [s],0.498452,0.498452,0.000000,0.124613
openmp-perfmon,Simu,Clock [MHz],2992.838185,2992.838185,0.000000,748.209546
openmp-perfmon,Simu,CPI,1.180667,1.180667,0.000000,0.295167
openmp-perfmon,Simu,L2 request rate,0.099019,0.099019,0.000000,0.024755
openmp-perfmon,Simu,L2 miss rate,0.025077,0.025077,0.000000,0.006269
openmp-perfmon,Simu,L2 miss ratio,0.253252,0.253252,0.000000,0.063313
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.059175,0.014794,0.014794,0.014794
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.052735,0.013745,0.012865,0.013184
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],12010.121446,3005.643295,2999.872628,3002.530362
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.208701,0.839685,0.775201,0.802175
openmp-perfmon,BaseStrainMapping applyJ,L2 request rate,0.182489,0.053253,0.038376,0.045622
openmp-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.034704,0.010006,0.007532,0.008676
openmp-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.761325,0.200528,0.176618,0.190331
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.144053,0.036013,0.036013,0.036013
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.156499,0.039761,0.038500,0.039125
