Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.359671
openmp,Full,Througput [FPS],278.032
openmp,Full,INSTR_RETIRED_ANY,13562880821.000000,8168102268.000000,336402176.000000,3390720205.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7718983733.000000,3700956721.000000,225443585.000000,1929745933.250000
openmp,Full,CPU_CLK_UNHALTED_REF,7719632610.000000,3701125470.000000,225432360.000000,1929908152.500000
openmp,Full,L1D_REPLACEMENT,178997566.000000,154267737.000000,4573421.000000,44749391.500000
openmp,Full,L1D_M_EVICT,15102157.000000,8476740.000000,584821.000000,3775539.250000
openmp,Full,INSTR_RETIRED_ANY,13562880821.000000,8168102268.000000,336402176.000000,3390720205.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7718983733.000000,3700956721.000000,225443585.000000,1929745933.250000
openmp,Full,CPU_CLK_UNHALTED_REF,7719632610.000000,3701125470.000000,225432360.000000,1929908152.500000
openmp,Full,L1D_REPLACEMENT,178997566.000000,154267737.000000,4573421.000000,44749391.500000
openmp,Full,L1D_M_EVICT,15102157.000000,8476740.000000,584821.000000,3775539.250000
openmp,Full,INSTR_RETIRED_ANY,13562880821.000000,8168102268.000000,336402176.000000,3390720205.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7718983733.000000,3700956721.000000,225443585.000000,1929745933.250000
openmp,Full,CPU_CLK_UNHALTED_REF,7719632610.000000,3701125470.000000,225432360.000000,1929908152.500000
openmp,Full,L1D_REPLACEMENT,178997566.000000,154267737.000000,4573421.000000,44749391.500000
openmp,Full,L1D_M_EVICT,15102157.000000,8476740.000000,584821.000000,3775539.250000
