Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.549694
openmp,Full,Througput [FPS],181.919
openmp,Full,INSTR_RETIRED_ANY,17226532773.000000,8732347244.000000,1035183704.000000,4306633193.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9525036642.000000,4578506278.000000,573299709.000000,2381259160.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9525667440.000000,4578607230.000000,573315390.000000,2381416860.000000
openmp,Full,L2_LINES_IN_ALL,88213137.000000,56412204.000000,8165206.000000,22053284.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,6127161.000000,4014834.000000,41842.000000,1531790.250000
openmp,Full,INSTR_RETIRED_ANY,17226532773.000000,8732347244.000000,1035183704.000000,4306633193.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9525036642.000000,4578506278.000000,573299709.000000,2381259160.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9525667440.000000,4578607230.000000,573315390.000000,2381416860.000000
openmp,Full,L2_LINES_IN_ALL,88213137.000000,56412204.000000,8165206.000000,22053284.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,6127161.000000,4014834.000000,41842.000000,1531790.250000
openmp,Full,INSTR_RETIRED_ANY,17226532773.000000,8732347244.000000,1035183704.000000,4306633193.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9525036642.000000,4578506278.000000,573299709.000000,2381259160.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9525667440.000000,4578607230.000000,573315390.000000,2381416860.000000
openmp,Full,L2_LINES_IN_ALL,88213137.000000,56412204.000000,8165206.000000,22053284.250000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,6127161.000000,4014834.000000,41842.000000,1531790.250000
