Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.547302
openmp,Full,Througput [FPS],182.714
openmp,Full,Runtime (RDTSC) [s],11.439531,2.859883,2.859883,2.859883
openmp,Full,Runtime unhalted [s],3.183637,1.528760,0.192400,0.795909
openmp,Full,Clock [MHz],11970.552162,2992.860318,2992.328665,2992.638040
openmp,Full,CPI,2.254467,0.714155,0.434825,0.563617
openmp,Full,L3 Load [MBytes/s],1948.826046,1207.535522,191.139966,487.206512
openmp,Full,L3 Evict [MBytes/s],139.584778,92.077778,1.037380,34.896195
openmp,Full,L3 bandwidth [MBytes/s],2088.410824,1299.613300,192.553999,522.102706
openmp,Full,L3 data volume [GBytes],5.972610,3.716742,0.550682,1.493153
openmp,Full,Runtime (RDTSC) [s],11.439531,2.859883,2.859883,2.859883
openmp,Full,Runtime unhalted [s],3.183637,1.528760,0.192400,0.795909
openmp,Full,Clock [MHz],11970.552162,2992.860318,2992.328665,2992.638040
openmp,Full,CPI,2.254467,0.714155,0.434825,0.563617
openmp,Full,L3 Load [MBytes/s],1948.826046,1207.535522,191.139966,487.206512
openmp,Full,L3 Evict [MBytes/s],139.584778,92.077778,1.037380,34.896195
openmp,Full,L3 bandwidth [MBytes/s],2088.410824,1299.613300,192.553999,522.102706
openmp,Full,L3 data volume [GBytes],5.972610,3.716742,0.550682,1.493153
openmp,Full,Runtime (RDTSC) [s],11.439531,2.859883,2.859883,2.859883
openmp,Full,Runtime unhalted [s],3.183637,1.528760,0.192400,0.795909
openmp,Full,Clock [MHz],11970.552162,2992.860318,2992.328665,2992.638040
openmp,Full,CPI,2.254467,0.714155,0.434825,0.563617
openmp,Full,L3 Load [MBytes/s],1948.826046,1207.535522,191.139966,487.206512
openmp,Full,L3 Evict [MBytes/s],139.584778,92.077778,1.037380,34.896195
openmp,Full,L3 bandwidth [MBytes/s],2088.410824,1299.613300,192.553999,522.102706
openmp,Full,L3 data volume [GBytes],5.972610,3.716742,0.550682,1.493153
