Config,Expe,Event,core 0
seq,Full,Simulation time [s],0.330867
seq,Full,Througput [FPS],302.236
seq,Full,INSTR_RETIRED_ANY,10014651486.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6600276517.000000
seq,Full,CPU_CLK_UNHALTED_REF,6600286920.000000
seq,Full,L1D_REPLACEMENT,162251238.000000
seq,Full,L1D_M_EVICT,8686648.000000
seq,Full,INSTR_RETIRED_ANY,10014651486.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6600276517.000000
seq,Full,CPU_CLK_UNHALTED_REF,6600286920.000000
seq,Full,L1D_REPLACEMENT,162251238.000000
seq,Full,L1D_M_EVICT,8686648.000000
seq,Full,INSTR_RETIRED_ANY,10014651486.000000
seq,Full,CPU_CLK_UNHALTED_CORE,6600276517.000000
seq,Full,CPU_CLK_UNHALTED_REF,6600286920.000000
seq,Full,L1D_REPLACEMENT,162251238.000000
seq,Full,L1D_M_EVICT,8686648.000000
