Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.548264
openmp,Full,Througput [FPS],182.394
openmp,Full,INSTR_RETIRED_ANY,17227449203.000000,8726163764.000000,1035442322.000000,4306862300.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9521301125.000000,4570479278.000000,579428275.000000,2380325281.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9522299250.000000,4570672290.000000,579422130.000000,2380574812.500000
openmp,Full,L1D_REPLACEMENT,210602132.000000,167183151.000000,12152708.000000,52650533.000000
openmp,Full,L1D_M_EVICT,18980922.000000,10996118.000000,1121307.000000,4745230.500000
openmp,Full,INSTR_RETIRED_ANY,17227449203.000000,8726163764.000000,1035442322.000000,4306862300.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9521301125.000000,4570479278.000000,579428275.000000,2380325281.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9522299250.000000,4570672290.000000,579422130.000000,2380574812.500000
openmp,Full,L1D_REPLACEMENT,210602132.000000,167183151.000000,12152708.000000,52650533.000000
openmp,Full,L1D_M_EVICT,18980922.000000,10996118.000000,1121307.000000,4745230.500000
openmp,Full,INSTR_RETIRED_ANY,17227449203.000000,8726163764.000000,1035442322.000000,4306862300.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9521301125.000000,4570479278.000000,579428275.000000,2380325281.250000
openmp,Full,CPU_CLK_UNHALTED_REF,9522299250.000000,4570672290.000000,579422130.000000,2380574812.500000
openmp,Full,L1D_REPLACEMENT,210602132.000000,167183151.000000,12152708.000000,52650533.000000
openmp,Full,L1D_M_EVICT,18980922.000000,10996118.000000,1121307.000000,4745230.500000
