Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.554899
openmp,Full,Througput [FPS],180.213
openmp,Full,INSTR_RETIRED_ANY,17228572795.000000,8734088809.000000,1035064083.000000,4307143198.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9570078446.000000,4610487586.000000,574184257.000000,2392519611.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9571238730.000000,4610498820.000000,574217490.000000,2392809682.500000
openmp,Full,L1D_REPLACEMENT,212605714.000000,168781891.000000,12236198.000000,53151428.500000
openmp,Full,L1D_M_EVICT,19045723.000000,10972000.000000,1204786.000000,4761430.750000
openmp,Full,INSTR_RETIRED_ANY,17228572795.000000,8734088809.000000,1035064083.000000,4307143198.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9570078446.000000,4610487586.000000,574184257.000000,2392519611.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9571238730.000000,4610498820.000000,574217490.000000,2392809682.500000
openmp,Full,L1D_REPLACEMENT,212605714.000000,168781891.000000,12236198.000000,53151428.500000
openmp,Full,L1D_M_EVICT,19045723.000000,10972000.000000,1204786.000000,4761430.750000
openmp,Full,INSTR_RETIRED_ANY,17228572795.000000,8734088809.000000,1035064083.000000,4307143198.750000
openmp,Full,CPU_CLK_UNHALTED_CORE,9570078446.000000,4610487586.000000,574184257.000000,2392519611.500000
openmp,Full,CPU_CLK_UNHALTED_REF,9571238730.000000,4610498820.000000,574217490.000000,2392809682.500000
openmp,Full,L1D_REPLACEMENT,212605714.000000,168781891.000000,12236198.000000,53151428.500000
openmp,Full,L1D_M_EVICT,19045723.000000,10972000.000000,1204786.000000,4761430.750000
