Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.555101
openmp,Full,Througput [FPS],180.147
openmp,Full,INSTR_RETIRED_ANY,17230546517.000000,8730529811.000000,1036015923.000000,4307636629.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9549663507.000000,4587192350.000000,582772140.000000,2387415876.750000
openmp,Full,CPU_CLK_UNHALTED_REF,9550844310.000000,4587324000.000000,582778770.000000,2387711077.500000
openmp,Full,L1D_REPLACEMENT,211774456.000000,168273943.000000,12191651.000000,52943614.000000
openmp,Full,L1D_M_EVICT,19128288.000000,11128189.000000,1140700.000000,4782072.000000
openmp,Full,INSTR_RETIRED_ANY,17230546517.000000,8730529811.000000,1036015923.000000,4307636629.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9549663507.000000,4587192350.000000,582772140.000000,2387415876.750000
openmp,Full,CPU_CLK_UNHALTED_REF,9550844310.000000,4587324000.000000,582778770.000000,2387711077.500000
openmp,Full,L1D_REPLACEMENT,211774456.000000,168273943.000000,12191651.000000,52943614.000000
openmp,Full,L1D_M_EVICT,19128288.000000,11128189.000000,1140700.000000,4782072.000000
openmp,Full,INSTR_RETIRED_ANY,17230546517.000000,8730529811.000000,1036015923.000000,4307636629.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,9549663507.000000,4587192350.000000,582772140.000000,2387415876.750000
openmp,Full,CPU_CLK_UNHALTED_REF,9550844310.000000,4587324000.000000,582778770.000000,2387711077.500000
openmp,Full,L1D_REPLACEMENT,211774456.000000,168273943.000000,12191651.000000,52943614.000000
openmp,Full,L1D_M_EVICT,19128288.000000,11128189.000000,1140700.000000,4782072.000000
