Config,Expe,Event,core 0
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,689883400.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,260630200.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,260566200.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_REPLACEMENT,9855693.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_M_EVICT,3143698.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,852252.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,2758981.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,2752650.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_REPLACEMENT,27435.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_M_EVICT,6519.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,2048577000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,1111878000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,1111681000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_REPLACEMENT,65773890.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_M_EVICT,970187.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,524072200.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,232880100.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,232853400.000000
seq-perfmon,BaseDeformationMapping apply,L1D_REPLACEMENT,6067063.000000
seq-perfmon,BaseDeformationMapping apply,L1D_M_EVICT,366320.000000
seq-perfmon,BaseDeformationMapping applyJ,INSTR_RETIRED_ANY,3746743000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_CORE,1600327000.000000
seq-perfmon,BaseDeformationMapping applyJ,CPU_CLK_UNHALTED_REF,1600201000.000000
seq-perfmon,BaseDeformationMapping applyJ,L1D_REPLACEMENT,48782320.000000
seq-perfmon,BaseDeformationMapping applyJ,L1D_M_EVICT,3528776.000000
seq-perfmon,Simu,INSTR_RETIRED_ANY,10243590000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_CORE,5071639000.000000
seq-perfmon,Simu,CPU_CLK_UNHALTED_REF,5071638000.000000
seq-perfmon,Simu,L1D_REPLACEMENT,170806900.000000
seq-perfmon,Simu,L1D_M_EVICT,20428570.000000
seq-perfmon,BaseStrainMapping applyJ,INSTR_RETIRED_ANY,1091709000.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_CORE,384956600.000000
seq-perfmon,BaseStrainMapping applyJ,CPU_CLK_UNHALTED_REF,384845600.000000
seq-perfmon,BaseStrainMapping applyJ,L1D_REPLACEMENT,9148776.000000
seq-perfmon,BaseStrainMapping applyJ,L1D_M_EVICT,2068772.000000
seq-perfmon,BaseStrainMapping applyJT,INSTR_RETIRED_ANY,689883400.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_CORE,260630200.000000
seq-perfmon,BaseStrainMapping applyJT,CPU_CLK_UNHALTED_REF,260566200.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_REPLACEMENT,9855693.000000
seq-perfmon,BaseStrainMapping applyJT,L1D_M_EVICT,3143698.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,INSTR_RETIRED_ANY,852252.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_CORE,2758981.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPU_CLK_UNHALTED_REF,2752650.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_REPLACEMENT,27435.000000
seq-perfmon,BaseDeformationMapping applyJT seqMat,L1D_M_EVICT,6519.000000
seq-perfmon,BaseDeformationMapping applyJT vec,INSTR_RETIRED_ANY,2048577000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_CORE,1111878000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,CPU_CLK_UNHALTED_REF,1111681000.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_REPLACEMENT,65773890.000000
seq-perfmon,BaseDeformationMapping applyJT vec,L1D_M_EVICT,970187.000000
seq-perfmon,BaseDeformationMapping apply,INSTR_RETIRED_ANY,524072200.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_CORE,232880100.000000
seq-perfmon,BaseDeformationMapping apply,CPU_CLK_UNHALTED_REF,232853400.000000
seq-perfmon,BaseDeformationMapping apply,L1D_REPLACEMENT,6067063.000000
