Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.080837
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.087333
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.677455
seq-perfmon,BaseStrainMapping applyJT,CPI,0.378002
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],7810.140238
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2489.769494
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],10299.909732
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.832617
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000038
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000903
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3007.670457
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.172156
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Load [MBytes/s],50067.036723
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Evict [MBytes/s],12938.615475
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 bandwidth [MBytes/s],63005.652199
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 data volume [GBytes],0.002387
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.365789
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.378174
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.180308
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.551229
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],11558.023284
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],168.971086
seq-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],11726.994370
seq-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],4.289600
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.076069
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.077934
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2993.082459
seq-perfmon,BaseDeformationMapping apply,CPI,0.445049
seq-perfmon,BaseDeformationMapping apply,L2 Load [MBytes/s],5100.575255
seq-perfmon,BaseDeformationMapping apply,L2 Evict [MBytes/s],308.462209
seq-perfmon,BaseDeformationMapping apply,L2 bandwidth [MBytes/s],5409.037464
seq-perfmon,BaseDeformationMapping apply,L2 data volume [GBytes],0.411460
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.522976
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.534579
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2992.980365
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.425965
seq-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],5982.475997
seq-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],431.123821
seq-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],6413.599818
seq-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],3.354161
seq-perfmon,Simu,Runtime (RDTSC) [s],2.023863
seq-perfmon,Simu,Runtime unhalted [s],1.704985
seq-perfmon,Simu,Clock [MHz],2992.749584
seq-perfmon,Simu,CPI,0.497065
seq-perfmon,Simu,L2 Load [MBytes/s],5416.673362
seq-perfmon,Simu,L2 Evict [MBytes/s],646.527873
seq-perfmon,Simu,L2 bandwidth [MBytes/s],6063.201234
seq-perfmon,Simu,L2 data volume [GBytes],12.271089
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.122145
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.128070
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.114896
seq-perfmon,BaseStrainMapping applyJ,CPI,0.350233
seq-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],4793.035437
seq-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],1078.410154
seq-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],5871.445591
seq-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.717169
