Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.080598
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.086996
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.520470
seq-perfmon,BaseStrainMapping applyJT,CPI,0.377397
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],7800.715925
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2488.556484
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],10289.272409
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.829293
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000036
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000871
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3010.127097
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.058001
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Load [MBytes/s],37650.990669
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 Evict [MBytes/s],4205.286991
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 bandwidth [MBytes/s],41856.277660
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 data volume [GBytes],0.001499
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.357422
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.369568
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.270751
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.539903
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Load [MBytes/s],11743.640626
seq-perfmon,BaseDeformationMapping applyJT vec,L2 Evict [MBytes/s],170.380290
seq-perfmon,BaseDeformationMapping applyJT vec,L2 bandwidth [MBytes/s],11914.020916
seq-perfmon,BaseDeformationMapping applyJT vec,L2 data volume [GBytes],4.258333
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.076019
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.077913
