Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.080092
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.086347
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.463828
seq-perfmon,BaseStrainMapping applyJT,CPI,0.377427
seq-perfmon,BaseStrainMapping applyJT,L2 request rate,0.051092
seq-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.014579
seq-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.285355
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000036
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000890
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3003.627319
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.126271
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.122078
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.012222
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.100114
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.354491
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.366745
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.170833
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.539850
seq-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.121866
seq-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.035368
seq-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,0.290219
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.077187
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.078781
seq-perfmon,BaseDeformationMapping apply,Clock [MHz],2992.954023
seq-perfmon,BaseDeformationMapping apply,CPI,0.449885
seq-perfmon,BaseDeformationMapping apply,L2 request rate,0.042852
seq-perfmon,BaseDeformationMapping apply,L2 miss rate,0.014836
seq-perfmon,BaseDeformationMapping apply,L2 miss ratio,0.346224
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.523883
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.534830
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.024264
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.430708
seq-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.051273
seq-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.018210
seq-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.355159
seq-perfmon,Simu,Runtime (RDTSC) [s],2.006265
seq-perfmon,Simu,Runtime unhalted [s],1.688091
seq-perfmon,Simu,Clock [MHz],2992.721381
seq-perfmon,Simu,CPI,0.496730
seq-perfmon,Simu,L2 request rate,0.064085
seq-perfmon,Simu,L2 miss rate,0.020308
seq-perfmon,Simu,L2 miss ratio,0.316901
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.121000
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.126616
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.093015
seq-perfmon,BaseStrainMapping applyJ,CPI,0.349948
seq-perfmon,BaseStrainMapping applyJ,L2 request rate,0.030293
seq-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.008543
seq-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.282025
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.080092
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.086347
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.463828
seq-perfmon,BaseStrainMapping applyJT,CPI,0.377427
seq-perfmon,BaseStrainMapping applyJT,L2 request rate,0.051092
seq-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.014579
seq-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.285355
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000036
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.000890
