Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.330393
seq,Full,Througput [FPS],302.67
seq,Full,Runtime (RDTSC) [s],3.772609
seq,Full,Runtime unhalted [s],2.203394
seq,Full,Clock [MHz],2992.726365
seq,Full,CPI,0.659361
seq,Full,L3 Load [MBytes/s],807.081593
seq,Full,L3 Evict [MBytes/s],66.548846
seq,Full,L3 bandwidth [MBytes/s],873.630439
seq,Full,L3 data volume [GBytes],3.295866
seq,Full,Runtime (RDTSC) [s],3.772609
seq,Full,Runtime unhalted [s],2.203394
seq,Full,Clock [MHz],2992.726365
seq,Full,CPI,0.659361
seq,Full,L3 Load [MBytes/s],807.081593
seq,Full,L3 Evict [MBytes/s],66.548846
seq,Full,L3 bandwidth [MBytes/s],873.630439
seq,Full,L3 data volume [GBytes],3.295866
seq,Full,Runtime (RDTSC) [s],3.772609
seq,Full,Runtime unhalted [s],2.203394
seq,Full,Clock [MHz],2992.726365
seq,Full,CPI,0.659361
seq,Full,L3 Load [MBytes/s],807.081593
seq,Full,L3 Evict [MBytes/s],66.548846
seq,Full,L3 bandwidth [MBytes/s],873.630439
seq,Full,L3 data volume [GBytes],3.295866
