Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.358385
openmp,Full,Througput [FPS],279.03
openmp,Full,INSTR_RETIRED_ANY,13563201576.000000,8168727685.000000,336024270.000000,3390800394.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7724522595.000000,3701164349.000000,226018124.000000,1931130648.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7724903370.000000,3701160900.000000,226010850.000000,1931225842.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,348967776.000000,252354890.000000,12419079.000000,87241944.000000
openmp,Full,L2_RQSTS_MISS,60982268.000000,41749623.000000,2243224.000000,15245567.000000
openmp,Full,INSTR_RETIRED_ANY,13563201576.000000,8168727685.000000,336024270.000000,3390800394.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7724522595.000000,3701164349.000000,226018124.000000,1931130648.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7724903370.000000,3701160900.000000,226010850.000000,1931225842.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,348967776.000000,252354890.000000,12419079.000000,87241944.000000
openmp,Full,L2_RQSTS_MISS,60982268.000000,41749623.000000,2243224.000000,15245567.000000
openmp,Full,INSTR_RETIRED_ANY,13563201576.000000,8168727685.000000,336024270.000000,3390800394.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7724522595.000000,3701164349.000000,226018124.000000,1931130648.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7724903370.000000,3701160900.000000,226010850.000000,1931225842.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,348967776.000000,252354890.000000,12419079.000000,87241944.000000
openmp,Full,L2_RQSTS_MISS,60982268.000000,41749623.000000,2243224.000000,15245567.000000
