Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.360724
openmp,Full,Througput [FPS],277.22
openmp,Full,INSTR_RETIRED_ANY,13565468008.000000,8165981423.000000,338603921.000000,3391367002.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7775107679.000000,3747483549.000000,227101725.000000,1943776919.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7776303510.000000,3747539850.000000,227134080.000000,1944075877.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,368594537.000000,274865015.000000,11342929.000000,92148634.250000
openmp,Full,L2_RQSTS_MISS,72405637.000000,54759749.000000,1751327.000000,18101409.250000
openmp,Full,INSTR_RETIRED_ANY,13565468008.000000,8165981423.000000,338603921.000000,3391367002.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7775107679.000000,3747483549.000000,227101725.000000,1943776919.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7776303510.000000,3747539850.000000,227134080.000000,1944075877.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,368594537.000000,274865015.000000,11342929.000000,92148634.250000
openmp,Full,L2_RQSTS_MISS,72405637.000000,54759749.000000,1751327.000000,18101409.250000
openmp,Full,INSTR_RETIRED_ANY,13565468008.000000,8165981423.000000,338603921.000000,3391367002.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,7775107679.000000,3747483549.000000,227101725.000000,1943776919.750000
openmp,Full,CPU_CLK_UNHALTED_REF,7776303510.000000,3747539850.000000,227134080.000000,1944075877.500000
openmp,Full,L2_TRANS_ALL_REQUESTS,368594537.000000,274865015.000000,11342929.000000,92148634.250000
openmp,Full,L2_RQSTS_MISS,72405637.000000,54759749.000000,1751327.000000,18101409.250000
