Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.358847
openmp,Full,Througput [FPS],278.67
openmp,Full,Runtime (RDTSC) [s],10.264455,2.566114,2.566114,2.566114
openmp,Full,Runtime unhalted [s],2.582299,1.238598,0.075091,0.645575
openmp,Full,Clock [MHz],11970.577700,2992.797409,2992.312093,2992.644425
openmp,Full,CPI,2.556113,0.785656,0.437245,0.639028
openmp,Full,L2 request rate,0.137430,0.053605,0.008631,0.034358
openmp,Full,L2 miss rate,0.023989,0.008761,0.001742,0.005997
openmp,Full,L2 miss ratio,0.723935,0.201792,0.163430,0.180984
openmp,Full,Runtime (RDTSC) [s],10.264455,2.566114,2.566114,2.566114
openmp,Full,Runtime unhalted [s],2.582299,1.238598,0.075091,0.645575
openmp,Full,Clock [MHz],11970.577700,2992.797409,2992.312093,2992.644425
openmp,Full,CPI,2.556113,0.785656,0.437245,0.639028
openmp,Full,L2 request rate,0.137430,0.053605,0.008631,0.034358
openmp,Full,L2 miss rate,0.023989,0.008761,0.001742,0.005997
openmp,Full,L2 miss ratio,0.723935,0.201792,0.163430,0.180984
openmp,Full,Runtime (RDTSC) [s],10.264455,2.566114,2.566114,2.566114
openmp,Full,Runtime unhalted [s],2.582299,1.238598,0.075091,0.645575
openmp,Full,Clock [MHz],11970.577700,2992.797409,2992.312093,2992.644425
openmp,Full,CPI,2.556113,0.785656,0.437245,0.639028
openmp,Full,L2 request rate,0.137430,0.053605,0.008631,0.034358
openmp,Full,L2 miss rate,0.023989,0.008761,0.001742,0.005997
openmp,Full,L2 miss ratio,0.723935,0.201792,0.163430,0.180984
