Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.360031
openmp,Full,Througput [FPS],277.754
openmp,Full,Runtime (RDTSC) [s],10.254013,2.563503,2.563503,2.563503
openmp,Full,Runtime unhalted [s],2.578630,1.235730,0.074558,0.644657
openmp,Full,Clock [MHz],11969.387279,2992.637110,2991.980044,2992.346820
openmp,Full,CPI,2.541008,0.784225,0.437250,0.635252
openmp,Full,L2 request rate,0.135327,0.053300,0.008656,0.033832
openmp,Full,L2 miss rate,0.023205,0.008807,0.001718,0.005801
openmp,Full,L2 miss ratio,0.709224,0.198492,0.165238,0.177306
openmp,Full,Runtime (RDTSC) [s],10.254013,2.563503,2.563503,2.563503
openmp,Full,Runtime unhalted [s],2.578630,1.235730,0.074558,0.644657
openmp,Full,Clock [MHz],11969.387279,2992.637110,2991.980044,2992.346820
openmp,Full,CPI,2.541008,0.784225,0.437250,0.635252
openmp,Full,L2 request rate,0.135327,0.053300,0.008656,0.033832
openmp,Full,L2 miss rate,0.023205,0.008807,0.001718,0.005801
openmp,Full,L2 miss ratio,0.709224,0.198492,0.165238,0.177306
openmp,Full,Runtime (RDTSC) [s],10.254013,2.563503,2.563503,2.563503
openmp,Full,Runtime unhalted [s],2.578630,1.235730,0.074558,0.644657
openmp,Full,Clock [MHz],11969.387279,2992.637110,2991.980044,2992.346820
openmp,Full,CPI,2.541008,0.784225,0.437250,0.635252
openmp,Full,L2 request rate,0.135327,0.053300,0.008656,0.033832
openmp,Full,L2 miss rate,0.023205,0.008807,0.001718,0.005801
openmp,Full,L2 miss ratio,0.709224,0.198492,0.165238,0.177306
