Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.358354
openmp,Full,Througput [FPS],279.054
openmp,Full,INSTR_RETIRED_ANY,13564030218.000000,8168584232.000000,336597481.000000,3391007554.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7735669174.000000,3713068369.000000,224075229.000000,1933917293.500000
openmp,Full,CPU_CLK_UNHALTED_REF,7736612040.000000,3713076900.000000,224074260.000000,1934153010.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,351661522.000000,254975085.000000,11810373.000000,87915380.500000
openmp,Full,L2_RQSTS_MISS,62915126.000000,43883963.000000,2087131.000000,15728781.500000
openmp,Full,INSTR_RETIRED_ANY,13564030218.000000,8168584232.000000,336597481.000000,3391007554.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7735669174.000000,3713068369.000000,224075229.000000,1933917293.500000
openmp,Full,CPU_CLK_UNHALTED_REF,7736612040.000000,3713076900.000000,224074260.000000,1934153010.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,351661522.000000,254975085.000000,11810373.000000,87915380.500000
openmp,Full,L2_RQSTS_MISS,62915126.000000,43883963.000000,2087131.000000,15728781.500000
openmp,Full,INSTR_RETIRED_ANY,13564030218.000000,8168584232.000000,336597481.000000,3391007554.500000
openmp,Full,CPU_CLK_UNHALTED_CORE,7735669174.000000,3713068369.000000,224075229.000000,1933917293.500000
openmp,Full,CPU_CLK_UNHALTED_REF,7736612040.000000,3713076900.000000,224074260.000000,1934153010.000000
openmp,Full,L2_TRANS_ALL_REQUESTS,351661522.000000,254975085.000000,11810373.000000,87915380.500000
openmp,Full,L2_RQSTS_MISS,62915126.000000,43883963.000000,2087131.000000,15728781.500000
