Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.52521
seq,Full,Througput [FPS],65.5645
seq,Full,Runtime (RDTSC) [s],4.832706
seq,Full,Runtime unhalted [s],3.269148
seq,Full,Clock [MHz],2992.730147
seq,Full,CPI,0.560247
seq,Full,L2 Load [MBytes/s],3807.781676
seq,Full,L2 Evict [MBytes/s],288.270696
seq,Full,L2 bandwidth [MBytes/s],4096.052372
seq,Full,L2 data volume [GBytes],19.795015
seq,Full,Runtime (RDTSC) [s],4.832706
seq,Full,Runtime unhalted [s],3.269148
seq,Full,Clock [MHz],2992.730147
seq,Full,CPI,0.560247
seq,Full,L2 Load [MBytes/s],3807.781676
seq,Full,L2 Evict [MBytes/s],288.270696
seq,Full,L2 bandwidth [MBytes/s],4096.052372
seq,Full,L2 data volume [GBytes],19.795015
seq,Full,Runtime (RDTSC) [s],4.832706
seq,Full,Runtime unhalted [s],3.269148
seq,Full,Clock [MHz],2992.730147
seq,Full,CPI,0.560247
seq,Full,L2 Load [MBytes/s],3807.781676
seq,Full,L2 Evict [MBytes/s],288.270696
seq,Full,L2 bandwidth [MBytes/s],4096.052372
seq,Full,L2 data volume [GBytes],19.795015
