Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.42521
seq,Full,Througput [FPS],235.178
seq,Full,Runtime (RDTSC) [s],4.008411
seq,Full,Runtime unhalted [s],2.441169
seq,Full,Clock [MHz],2992.766558
seq,Full,CPI,0.644835
seq,Full,L2 request rate,0.026053
seq,Full,L2 miss rate,0.004635
seq,Full,L2 miss ratio,0.177904
seq,Full,Runtime (RDTSC) [s],4.008411
seq,Full,Runtime unhalted [s],2.441169
seq,Full,Clock [MHz],2992.766558
seq,Full,CPI,0.644835
seq,Full,L2 request rate,0.026053
seq,Full,L2 miss rate,0.004635
seq,Full,L2 miss ratio,0.177904
seq,Full,Runtime (RDTSC) [s],4.008411
seq,Full,Runtime unhalted [s],2.441169
seq,Full,Clock [MHz],2992.766558
seq,Full,CPI,0.644835
seq,Full,L2 request rate,0.026053
seq,Full,L2 miss rate,0.004635
seq,Full,L2 miss ratio,0.177904
