Config,Expe,Event,core 0
seq,Full,Simulation time [s],0.423948
seq,Full,Througput [FPS],235.878
seq,Full,INSTR_RETIRED_ANY,11334272293.000000
seq,Full,CPU_CLK_UNHALTED_CORE,7267540963.000000
seq,Full,CPU_CLK_UNHALTED_REF,7267560450.000000
seq,Full,L2_TRANS_ALL_REQUESTS,295561152.000000
seq,Full,L2_RQSTS_MISS,52141094.000000
seq,Full,INSTR_RETIRED_ANY,11334272293.000000
seq,Full,CPU_CLK_UNHALTED_CORE,7267540963.000000
seq,Full,CPU_CLK_UNHALTED_REF,7267560450.000000
seq,Full,L2_TRANS_ALL_REQUESTS,295561152.000000
seq,Full,L2_RQSTS_MISS,52141094.000000
seq,Full,INSTR_RETIRED_ANY,11334272293.000000
seq,Full,CPU_CLK_UNHALTED_CORE,7267540963.000000
seq,Full,CPU_CLK_UNHALTED_REF,7267560450.000000
seq,Full,L2_TRANS_ALL_REQUESTS,295561152.000000
seq,Full,L2_RQSTS_MISS,52141094.000000
