Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.128941
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.142619
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2992.769358
seq-perfmon,BaseStrainMapping applyJ,CPI,0.375654
seq-perfmon,BaseStrainMapping applyJ,L2 Load [MBytes/s],4617.813922
seq-perfmon,BaseStrainMapping applyJ,L2 Evict [MBytes/s],1158.158109
seq-perfmon,BaseStrainMapping applyJ,L2 bandwidth [MBytes/s],5775.972031
seq-perfmon,BaseStrainMapping applyJ,L2 data volume [GBytes],0.744762
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.353099
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.381861
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2992.797878
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.479396
seq-perfmon,BaseDeformationMapping applyJ,L2 Load [MBytes/s],7077.590103
seq-perfmon,BaseDeformationMapping applyJ,L2 Evict [MBytes/s],796.994428
seq-perfmon,BaseDeformationMapping applyJ,L2 bandwidth [MBytes/s],7874.584531
seq-perfmon,BaseDeformationMapping applyJ,L2 data volume [GBytes],2.780507
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.082559
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.097455
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2994.094675
seq-perfmon,BaseStrainMapping applyJT,CPI,0.409210
seq-perfmon,BaseStrainMapping applyJT,L2 Load [MBytes/s],7637.880687
seq-perfmon,BaseStrainMapping applyJT,L2 Evict [MBytes/s],2511.312098
seq-perfmon,BaseStrainMapping applyJT,L2 bandwidth [MBytes/s],10149.192785
seq-perfmon,BaseStrainMapping applyJT,L2 data volume [GBytes],0.837909
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005234
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005713
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.611151
seq-perfmon,BaseStrainMapping apply,CPI,0.376416
seq-perfmon,BaseStrainMapping apply,L2 Load [MBytes/s],3715.196171
seq-perfmon,BaseStrainMapping apply,L2 Evict [MBytes/s],2133.922663
seq-perfmon,BaseStrainMapping apply,L2 bandwidth [MBytes/s],5849.118833
seq-perfmon,BaseStrainMapping apply,L2 data volume [GBytes],0.030617
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000100
