Config,Expe,Event,core 0
seq,Full,Simulation time [s],1.35654
seq,Full,Througput [FPS],73.717
seq,Full,INSTR_RETIRED_ANY,15150588123.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9102111222.000000
seq,Full,CPU_CLK_UNHALTED_REF,9102117300.000000
seq,Full,CAS_COUNT_RD,4105902.000000
seq,Full,CAS_COUNT_WR,1930422.000000
seq,Full,CAS_COUNT_RD,4035048.000000
seq,Full,CAS_COUNT_WR,1913656.000000
seq,Full,CAS_COUNT_RD,4104936.000000
seq,Full,CAS_COUNT_WR,1933305.000000
seq,Full,CAS_COUNT_RD,4046221.000000
seq,Full,CAS_COUNT_WR,1919537.000000
seq,Full,INSTR_RETIRED_ANY,15150588123.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9102111222.000000
seq,Full,CPU_CLK_UNHALTED_REF,9102117300.000000
seq,Full,CAS_COUNT_RD,4105902.000000
seq,Full,CAS_COUNT_WR,1930422.000000
seq,Full,CAS_COUNT_RD,4035048.000000
seq,Full,CAS_COUNT_WR,1913656.000000
seq,Full,CAS_COUNT_RD,4104936.000000
seq,Full,CAS_COUNT_WR,1933305.000000
seq,Full,CAS_COUNT_RD,4046221.000000
seq,Full,CAS_COUNT_WR,1919537.000000
seq,Full,INSTR_RETIRED_ANY,15150588123.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9102111222.000000
seq,Full,CPU_CLK_UNHALTED_REF,9102117300.000000
seq,Full,CAS_COUNT_RD,4105902.000000
seq,Full,CAS_COUNT_WR,1930422.000000
seq,Full,CAS_COUNT_RD,4035048.000000
seq,Full,CAS_COUNT_WR,1913656.000000
seq,Full,CAS_COUNT_RD,4104936.000000
seq,Full,CAS_COUNT_WR,1933305.000000
seq,Full,CAS_COUNT_RD,4046221.000000
seq,Full,CAS_COUNT_WR,1919537.000000
