Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.35146
seq,Full,Througput [FPS],73.9938
seq,Full,Runtime (RDTSC) [s],4.588814
seq,Full,Runtime unhalted [s],3.031105
seq,Full,Clock [MHz],2992.693051
seq,Full,CPI,0.599378
seq,Full,Memory Read BW [MBytes/s],220.009470
seq,Full,Memory Write BW [MBytes/s],105.187316
seq,Full,Memory BW [MBytes/s],325.196787
seq,Full,Memory data volume [GBytes],1.492268
seq,Full,Runtime (RDTSC) [s],4.588814
seq,Full,Runtime unhalted [s],3.031105
seq,Full,Clock [MHz],2992.693051
seq,Full,CPI,0.599378
seq,Full,Memory Read BW [MBytes/s],220.009470
seq,Full,Memory Write BW [MBytes/s],105.187316
seq,Full,Memory BW [MBytes/s],325.196787
seq,Full,Memory data volume [GBytes],1.492268
seq,Full,Runtime (RDTSC) [s],4.588814
seq,Full,Runtime unhalted [s],3.031105
seq,Full,Clock [MHz],2992.693051
seq,Full,CPI,0.599378
seq,Full,Memory Read BW [MBytes/s],220.009470
seq,Full,Memory Write BW [MBytes/s],105.187316
seq,Full,Memory BW [MBytes/s],325.196787
seq,Full,Memory data volume [GBytes],1.492268
