Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.34621
seq,Full,Througput [FPS],74.2829
seq,Full,Runtime (RDTSC) [s],4.571660
seq,Full,Runtime unhalted [s],3.018244
seq,Full,Clock [MHz],2992.741507
seq,Full,CPI,0.597817
seq,Full,Memory Read BW [MBytes/s],219.837703
seq,Full,Memory Write BW [MBytes/s],105.456795
seq,Full,Memory BW [MBytes/s],325.294498
seq,Full,Memory data volume [GBytes],1.487136
seq,Full,Runtime (RDTSC) [s],4.571660
seq,Full,Runtime unhalted [s],3.018244
seq,Full,Clock [MHz],2992.741507
seq,Full,CPI,0.597817
seq,Full,Memory Read BW [MBytes/s],219.837703
seq,Full,Memory Write BW [MBytes/s],105.456795
seq,Full,Memory BW [MBytes/s],325.294498
seq,Full,Memory data volume [GBytes],1.487136
seq,Full,Runtime (RDTSC) [s],4.571660
seq,Full,Runtime unhalted [s],3.018244
seq,Full,Clock [MHz],2992.741507
seq,Full,CPI,0.597817
seq,Full,Memory Read BW [MBytes/s],219.837703
seq,Full,Memory Write BW [MBytes/s],105.456795
seq,Full,Memory BW [MBytes/s],325.294498
seq,Full,Memory data volume [GBytes],1.487136
