Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.35906
seq,Full,Througput [FPS],73.5802
seq,Full,Runtime (RDTSC) [s],4.591649
seq,Full,Runtime unhalted [s],3.031588
seq,Full,Clock [MHz],2992.736797
seq,Full,CPI,0.597944
seq,Full,Memory Read BW [MBytes/s],218.714614
seq,Full,Memory Write BW [MBytes/s],105.207401
seq,Full,Memory BW [MBytes/s],323.922014
seq,Full,Memory data volume [GBytes],1.487336
seq,Full,Runtime (RDTSC) [s],4.591649
seq,Full,Runtime unhalted [s],3.031588
seq,Full,Clock [MHz],2992.736797
seq,Full,CPI,0.597944
seq,Full,Memory Read BW [MBytes/s],218.714614
seq,Full,Memory Write BW [MBytes/s],105.207401
seq,Full,Memory BW [MBytes/s],323.922014
seq,Full,Memory data volume [GBytes],1.487336
seq,Full,Runtime (RDTSC) [s],4.591649
seq,Full,Runtime unhalted [s],3.031588
seq,Full,Clock [MHz],2992.736797
seq,Full,CPI,0.597944
seq,Full,Memory Read BW [MBytes/s],218.714614
seq,Full,Memory Write BW [MBytes/s],105.207401
seq,Full,Memory BW [MBytes/s],323.922014
seq,Full,Memory data volume [GBytes],1.487336
