Config,Expe,Event,core 0
seq,Full,Simulation time [s],1.35011
seq,Full,Througput [FPS],74.0682
seq,Full,INSTR_RETIRED_ANY,15125816574.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9049404983.000000
seq,Full,CPU_CLK_UNHALTED_REF,9049460190.000000
seq,Full,L2_TRANS_ALL_REQUESTS,672162185.000000
seq,Full,L2_RQSTS_MISS,182238309.000000
seq,Full,INSTR_RETIRED_ANY,15125816574.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9049404983.000000
seq,Full,CPU_CLK_UNHALTED_REF,9049460190.000000
seq,Full,L2_TRANS_ALL_REQUESTS,672162185.000000
seq,Full,L2_RQSTS_MISS,182238309.000000
seq,Full,INSTR_RETIRED_ANY,15125816574.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9049404983.000000
seq,Full,CPU_CLK_UNHALTED_REF,9049460190.000000
seq,Full,L2_TRANS_ALL_REQUESTS,672162185.000000
seq,Full,L2_RQSTS_MISS,182238309.000000
