Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.35517
seq,Full,Througput [FPS],73.7917
seq,Full,Runtime (RDTSC) [s],4.583935
seq,Full,Runtime unhalted [s],3.027891
seq,Full,Clock [MHz],2992.770144
seq,Full,CPI,0.597432
seq,Full,L2 request rate,0.044449
seq,Full,L2 miss rate,0.012052
seq,Full,L2 miss ratio,0.271140
seq,Full,Runtime (RDTSC) [s],4.583935
seq,Full,Runtime unhalted [s],3.027891
seq,Full,Clock [MHz],2992.770144
seq,Full,CPI,0.597432
seq,Full,L2 request rate,0.044449
seq,Full,L2 miss rate,0.012052
seq,Full,L2 miss ratio,0.271140
seq,Full,Runtime (RDTSC) [s],4.583935
seq,Full,Runtime unhalted [s],3.027891
seq,Full,Clock [MHz],2992.770144
seq,Full,CPI,0.597432
seq,Full,L2 request rate,0.044449
seq,Full,L2 miss rate,0.012052
seq,Full,L2 miss ratio,0.271140
