Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.35534
seq,Full,Througput [FPS],73.7824
seq,Full,Runtime (RDTSC) [s],4.581937
seq,Full,Runtime unhalted [s],3.025362
seq,Full,Clock [MHz],2992.713708
seq,Full,CPI,0.597108
seq,Full,L2 request rate,0.044484
seq,Full,L2 miss rate,0.012074
seq,Full,L2 miss ratio,0.271422
seq,Full,Runtime (RDTSC) [s],4.581937
seq,Full,Runtime unhalted [s],3.025362
seq,Full,Clock [MHz],2992.713708
seq,Full,CPI,0.597108
seq,Full,L2 request rate,0.044484
seq,Full,L2 miss rate,0.012074
seq,Full,L2 miss ratio,0.271422
seq,Full,Runtime (RDTSC) [s],4.581937
seq,Full,Runtime unhalted [s],3.025362
seq,Full,Clock [MHz],2992.713708
seq,Full,CPI,0.597108
seq,Full,L2 request rate,0.044484
seq,Full,L2 miss rate,0.012074
seq,Full,L2 miss ratio,0.271422
