Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.396266
openmp,Full,Througput [FPS],252.356
openmp,Full,INSTR_RETIRED_ANY,14664930468.000000,8181712399.000000,499153565.000000,3666232617.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8480011565.000000,4158423461.000000,361669768.000000,2120002891.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8481376980.000000,4158934530.000000,361764690.000000,2120344245.000000
openmp,Full,L1D_REPLACEMENT,188623846.000000,159555883.000000,7573178.000000,47155961.500000
openmp,Full,L1D_M_EVICT,16702930.000000,10066346.000000,706276.000000,4175732.500000
openmp,Full,INSTR_RETIRED_ANY,14664930468.000000,8181712399.000000,499153565.000000,3666232617.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8480011565.000000,4158423461.000000,361669768.000000,2120002891.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8481376980.000000,4158934530.000000,361764690.000000,2120344245.000000
openmp,Full,L1D_REPLACEMENT,188623846.000000,159555883.000000,7573178.000000,47155961.500000
openmp,Full,L1D_M_EVICT,16702930.000000,10066346.000000,706276.000000,4175732.500000
openmp,Full,INSTR_RETIRED_ANY,14664930468.000000,8181712399.000000,499153565.000000,3666232617.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,8480011565.000000,4158423461.000000,361669768.000000,2120002891.250000
openmp,Full,CPU_CLK_UNHALTED_REF,8481376980.000000,4158934530.000000,361764690.000000,2120344245.000000
openmp,Full,L1D_REPLACEMENT,188623846.000000,159555883.000000,7573178.000000,47155961.500000
openmp,Full,L1D_M_EVICT,16702930.000000,10066346.000000,706276.000000,4175732.500000
