Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.394309
openmp,Full,Througput [FPS],253.608
openmp,Full,Runtime (RDTSC) [s],10.847381,2.711845,2.711845,2.711845
openmp,Full,Runtime unhalted [s],2.841882,1.397342,0.120105,0.710470
openmp,Full,Clock [MHz],11971.050057,2992.964727,2992.590456,2992.762514
openmp,Full,CPI,2.653738,0.763429,0.439700,0.663435
openmp,Full,L2 Load [MBytes/s],4450.636934,3761.397928,179.331621,1112.659233
openmp,Full,L2 Evict [MBytes/s],384.850199,229.916689,16.109025,96.212550
openmp,Full,L2 bandwidth [MBytes/s],4835.487133,3991.314617,195.440646,1208.871783
openmp,Full,L2 data volume [GBytes],13.113093,10.823828,0.530005,3.278273
openmp,Full,Runtime (RDTSC) [s],10.847381,2.711845,2.711845,2.711845
openmp,Full,Runtime unhalted [s],2.841882,1.397342,0.120105,0.710470
openmp,Full,Clock [MHz],11971.050057,2992.964727,2992.590456,2992.762514
openmp,Full,CPI,2.653738,0.763429,0.439700,0.663435
openmp,Full,L2 Load [MBytes/s],4450.636934,3761.397928,179.331621,1112.659233
openmp,Full,L2 Evict [MBytes/s],384.850199,229.916689,16.109025,96.212550
openmp,Full,L2 bandwidth [MBytes/s],4835.487133,3991.314617,195.440646,1208.871783
openmp,Full,L2 data volume [GBytes],13.113093,10.823828,0.530005,3.278273
openmp,Full,Runtime (RDTSC) [s],10.847381,2.711845,2.711845,2.711845
openmp,Full,Runtime unhalted [s],2.841882,1.397342,0.120105,0.710470
openmp,Full,Clock [MHz],11971.050057,2992.964727,2992.590456,2992.762514
openmp,Full,CPI,2.653738,0.763429,0.439700,0.663435
openmp,Full,L2 Load [MBytes/s],4450.636934,3761.397928,179.331621,1112.659233
openmp,Full,L2 Evict [MBytes/s],384.850199,229.916689,16.109025,96.212550
openmp,Full,L2 bandwidth [MBytes/s],4835.487133,3991.314617,195.440646,1208.871783
openmp,Full,L2 data volume [GBytes],13.113093,10.823828,0.530005,3.278273
