Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.398202
openmp,Full,Througput [FPS],251.129
openmp,Full,INSTR_RETIRED_ANY,14672804981.000000,8187546295.000000,500239910.000000,3668201245.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8513519779.000000,4176382033.000000,364841972.000000,2128379944.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8514088260.000000,4176333930.000000,364875690.000000,2128522065.000000
openmp,Full,L1D_REPLACEMENT,189389347.000000,160163025.000000,7588000.000000,47347336.750000
openmp,Full,L1D_M_EVICT,16186420.000000,9607952.000000,658030.000000,4046605.000000
openmp,Full,INSTR_RETIRED_ANY,14672804981.000000,8187546295.000000,500239910.000000,3668201245.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8513519779.000000,4176382033.000000,364841972.000000,2128379944.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8514088260.000000,4176333930.000000,364875690.000000,2128522065.000000
openmp,Full,L1D_REPLACEMENT,189389347.000000,160163025.000000,7588000.000000,47347336.750000
openmp,Full,L1D_M_EVICT,16186420.000000,9607952.000000,658030.000000,4046605.000000
openmp,Full,INSTR_RETIRED_ANY,14672804981.000000,8187546295.000000,500239910.000000,3668201245.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,8513519779.000000,4176382033.000000,364841972.000000,2128379944.750000
openmp,Full,CPU_CLK_UNHALTED_REF,8514088260.000000,4176333930.000000,364875690.000000,2128522065.000000
openmp,Full,L1D_REPLACEMENT,189389347.000000,160163025.000000,7588000.000000,47347336.750000
openmp,Full,L1D_M_EVICT,16186420.000000,9607952.000000,658030.000000,4046605.000000
