Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.128173
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.142159
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2994.342764
seq-perfmon,BaseStrainMapping applyJ,CPI,0.371015
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.396060
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.357080
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.386627
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.908220
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.480995
seq-perfmon,BaseDeformationMapping applyJ,Load to Store ratio,1.235741
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083717
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.098864
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2995.076375
seq-perfmon,BaseStrainMapping applyJT,CPI,0.411549
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.098474
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005254
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005725
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.651177
seq-perfmon,BaseStrainMapping apply,CPI,0.377161
seq-perfmon,BaseStrainMapping apply,Load to Store ratio,1.325367
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000102
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002622
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3010.831677
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.069714
seq-perfmon,BaseDeformationMapping applyJT seqMat,Load to Store ratio,2.205978
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000326
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.014137
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3005.340102
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.092881
seq-perfmon,BaseDeformationMapping applyJT vec else,Load to Store ratio,2.252029
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000283
