Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.52916
seq,Full,Througput [FPS],65.3956
seq,Full,Runtime (RDTSC) [s],4.834742
seq,Full,Runtime unhalted [s],3.273732
seq,Full,Clock [MHz],2992.775649
seq,Full,CPI,0.560148
seq,Full,Load to Store ratio,1.884746
seq,Full,Runtime (RDTSC) [s],4.834742
seq,Full,Runtime unhalted [s],3.273732
seq,Full,Clock [MHz],2992.775649
seq,Full,CPI,0.560148
seq,Full,Load to Store ratio,1.884746
seq,Full,Runtime (RDTSC) [s],4.834742
seq,Full,Runtime unhalted [s],3.273732
seq,Full,Clock [MHz],2992.775649
seq,Full,CPI,0.560148
seq,Full,Load to Store ratio,1.884746
