Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.53201
seq,Full,Througput [FPS],65.2737
seq,Full,Runtime (RDTSC) [s],4.842595
seq,Full,Runtime unhalted [s],3.273900
seq,Full,Clock [MHz],2992.761884
seq,Full,CPI,0.560046
seq,Full,Load to Store ratio,1.884499
seq,Full,Runtime (RDTSC) [s],4.842595
seq,Full,Runtime unhalted [s],3.273900
seq,Full,Clock [MHz],2992.761884
seq,Full,CPI,0.560046
seq,Full,Load to Store ratio,1.884499
seq,Full,Runtime (RDTSC) [s],4.842595
seq,Full,Runtime unhalted [s],3.273900
seq,Full,Clock [MHz],2992.761884
seq,Full,CPI,0.560046
seq,Full,Load to Store ratio,1.884499
