Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.56114
seq,Full,Througput [FPS],64.0558
seq,Full,Runtime (RDTSC) [s],4.872039
seq,Full,Runtime unhalted [s],3.307465
seq,Full,Clock [MHz],2992.756667
seq,Full,CPI,0.565726
seq,Full,Load to Store ratio,1.884554
seq,Full,Runtime (RDTSC) [s],4.872039
seq,Full,Runtime unhalted [s],3.307465
seq,Full,Clock [MHz],2992.756667
seq,Full,CPI,0.565726
seq,Full,Load to Store ratio,1.884554
seq,Full,Runtime (RDTSC) [s],4.872039
seq,Full,Runtime unhalted [s],3.307465
seq,Full,Clock [MHz],2992.756667
seq,Full,CPI,0.565726
seq,Full,Load to Store ratio,1.884554
