Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.52687
seq,Full,Througput [FPS],65.4932
seq,Full,Runtime (RDTSC) [s],4.830741
seq,Full,Runtime unhalted [s],3.265545
seq,Full,Clock [MHz],2992.794455
seq,Full,CPI,0.560122
seq,Full,L3 Load [MBytes/s],2751.838454
seq,Full,L3 Evict [MBytes/s],246.881857
seq,Full,L3 bandwidth [MBytes/s],2998.720311
seq,Full,L3 data volume [GBytes],14.486040
seq,Full,Runtime (RDTSC) [s],4.830741
seq,Full,Runtime unhalted [s],3.265545
seq,Full,Clock [MHz],2992.794455
seq,Full,CPI,0.560122
seq,Full,L3 Load [MBytes/s],2751.838454
seq,Full,L3 Evict [MBytes/s],246.881857
seq,Full,L3 bandwidth [MBytes/s],2998.720311
seq,Full,L3 data volume [GBytes],14.486040
seq,Full,Runtime (RDTSC) [s],4.830741
seq,Full,Runtime unhalted [s],3.265545
seq,Full,Clock [MHz],2992.794455
seq,Full,CPI,0.560122
seq,Full,L3 Load [MBytes/s],2751.838454
seq,Full,L3 Evict [MBytes/s],246.881857
seq,Full,L3 bandwidth [MBytes/s],2998.720311
seq,Full,L3 data volume [GBytes],14.486040
