Config,Expe,Event,core 0
seq,Full,Simulation time [s],1.53569
seq,Full,Througput [FPS],65.1174
seq,Full,INSTR_RETIRED_ANY,17527412165.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9792184271.000000
seq,Full,CPU_CLK_UNHALTED_REF,9792277530.000000
seq,Full,L2_LINES_IN_ALL,210237326.000000
seq,Full,L2_LINES_OUT_DIRTY_ALL,18751799.000000
seq,Full,INSTR_RETIRED_ANY,17527412165.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9792184271.000000
seq,Full,CPU_CLK_UNHALTED_REF,9792277530.000000
seq,Full,L2_LINES_IN_ALL,210237326.000000
seq,Full,L2_LINES_OUT_DIRTY_ALL,18751799.000000
seq,Full,INSTR_RETIRED_ANY,17527412165.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9792184271.000000
seq,Full,CPU_CLK_UNHALTED_REF,9792277530.000000
seq,Full,L2_LINES_IN_ALL,210237326.000000
seq,Full,L2_LINES_OUT_DIRTY_ALL,18751799.000000
