Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.128031
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.142177
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2993.816040
seq-perfmon,BaseStrainMapping applyJ,CPI,0.371305
seq-perfmon,BaseStrainMapping applyJ,L2 request rate,0.028746
seq-perfmon,BaseStrainMapping applyJ,L2 miss rate,0.008196
seq-perfmon,BaseStrainMapping applyJ,L2 miss ratio,0.285116
seq-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.355552
seq-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.385862
seq-perfmon,BaseDeformationMapping applyJ,Clock [MHz],2993.539404
seq-perfmon,BaseDeformationMapping applyJ,CPI,0.480354
seq-perfmon,BaseDeformationMapping applyJ,L2 request rate,0.066599
seq-perfmon,BaseDeformationMapping applyJ,L2 miss rate,0.023229
seq-perfmon,BaseDeformationMapping applyJ,L2 miss ratio,0.348792
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.083541
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.098550
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2993.594453
seq-perfmon,BaseStrainMapping applyJT,CPI,0.410498
seq-perfmon,BaseStrainMapping applyJT,L2 request rate,0.046505
seq-perfmon,BaseStrainMapping applyJT,L2 miss rate,0.013199
seq-perfmon,BaseStrainMapping applyJT,L2 miss ratio,0.283823
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.005276
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.005758
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2993.477352
seq-perfmon,BaseStrainMapping apply,CPI,0.379337
seq-perfmon,BaseStrainMapping apply,L2 request rate,0.024882
seq-perfmon,BaseStrainMapping apply,L2 miss rate,0.006779
seq-perfmon,BaseStrainMapping apply,L2 miss ratio,0.272432
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime (RDTSC) [s],0.000101
seq-perfmon,BaseDeformationMapping applyJT seqMat,Runtime unhalted [s],0.002680
seq-perfmon,BaseDeformationMapping applyJT seqMat,Clock [MHz],3000.810396
seq-perfmon,BaseDeformationMapping applyJT seqMat,CPI,3.137588
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 request rate,0.112640
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss rate,0.007118
seq-perfmon,BaseDeformationMapping applyJT seqMat,L2 miss ratio,0.063192
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime (RDTSC) [s],0.000315
seq-perfmon,BaseDeformationMapping applyJT vec else,Runtime unhalted [s],0.014043
seq-perfmon,BaseDeformationMapping applyJT vec else,Clock [MHz],3003.906400
seq-perfmon,BaseDeformationMapping applyJT vec else,CPI,3.074402
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 request rate,0.106261
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 miss rate,0.007115
seq-perfmon,BaseDeformationMapping applyJT vec else,L2 miss ratio,0.066959
seq-perfmon,BaseDeformationMapping applyJ else,Runtime (RDTSC) [s],0.000255
seq-perfmon,BaseDeformationMapping applyJ else,Runtime unhalted [s],0.012381
seq-perfmon,BaseDeformationMapping applyJ else,Clock [MHz],3000.411762
seq-perfmon,BaseDeformationMapping applyJ else,CPI,3.089262
seq-perfmon,BaseDeformationMapping applyJ else,L2 request rate,0.115276
seq-perfmon,BaseDeformationMapping applyJ else,L2 miss rate,0.011147
seq-perfmon,BaseDeformationMapping applyJ else,L2 miss ratio,0.096696
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime (RDTSC) [s],0.257264
seq-perfmon,BaseDeformationMapping applyJT vec,Runtime unhalted [s],0.287340
seq-perfmon,BaseDeformationMapping applyJT vec,Clock [MHz],2993.926147
seq-perfmon,BaseDeformationMapping applyJT vec,CPI,0.765452
seq-perfmon,BaseDeformationMapping applyJT vec,L2 request rate,0.129763
seq-perfmon,BaseDeformationMapping applyJT vec,L2 miss rate,0.038139
seq-perfmon,BaseDeformationMapping applyJT vec,L2 miss ratio,0.293909
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.054692
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.062038
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2992.688977
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.369612
seq-perfmon,BaseStrainMapping applyDJT,L2 request rate,0.038637
seq-perfmon,BaseStrainMapping applyDJT,L2 miss rate,0.010142
seq-perfmon,BaseStrainMapping applyDJT,L2 miss ratio,0.262486
seq-perfmon,BaseDeformationMapping apply,Runtime (RDTSC) [s],0.057256
seq-perfmon,BaseDeformationMapping apply,Runtime unhalted [s],0.062294
