Config,Expe,Metric,core 0
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014981
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.021278
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2996.605904
seq-perfmon,BaseStrainMapping applyJ,CPI,0.472201
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.422696
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013822
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.015755
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2994.478356
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.529327
seq-perfmon,BaseDeformationMultiMapping apply,Load to Store ratio,2.376009
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000042
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000908
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],2968.231744
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.177859
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Load to Store ratio,2.253643
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009866
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.016719
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2996.799612
seq-perfmon,BaseStrainMapping applyJT,CPI,0.575512
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.110105
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001256
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001710
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.044948
seq-perfmon,BaseStrainMapping apply,CPI,0.470404
seq-perfmon,BaseStrainMapping apply,Load to Store ratio,1.353784
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime (RDTSC) [s],0.004877
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime unhalted [s],0.017539
seq-perfmon,BaseDeformationMultiMapping applyDJT,Clock [MHz],2999.882898
seq-perfmon,BaseDeformationMultiMapping applyDJT,CPI,1.471703
seq-perfmon,BaseDeformationMultiMapping applyDJT,Load to Store ratio,5.164094
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime (RDTSC) [s],0.036718
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime unhalted [s],0.050713
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Clock [MHz],2996.440461
seq-perfmon,BaseDeformationMultiMapping applyJT vec,CPI,0.616026
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Load to Store ratio,3.218835
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime (RDTSC) [s],0.060843
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime unhalted [s],0.074068
seq-perfmon,BaseDeformationMultiMapping applyJ,Clock [MHz],2993.721477
seq-perfmon,BaseDeformationMultiMapping applyJ,CPI,0.485230
seq-perfmon,BaseDeformationMultiMapping applyJ,Load to Store ratio,1.691935
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.012675
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.019063
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2996.222224
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.479443
seq-perfmon,BaseStrainMapping applyDJT,Load to Store ratio,1.909444
seq-perfmon,Simu,Runtime (RDTSC) [s],1.052536
seq-perfmon,Simu,Runtime unhalted [s],0.524136
seq-perfmon,Simu,Clock [MHz],2992.755354
seq-perfmon,Simu,CPI,0.802224
seq-perfmon,Simu,Load to Store ratio,1.772644
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014981
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.021278
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2996.605904
seq-perfmon,BaseStrainMapping applyJ,CPI,0.472201
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.422696
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013822
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.015755
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2994.478356
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.529327
seq-perfmon,BaseDeformationMultiMapping apply,Load to Store ratio,2.376009
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000042
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000908
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],2968.231744
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.177859
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Load to Store ratio,2.253643
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009866
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.016719
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2996.799612
seq-perfmon,BaseStrainMapping applyJT,CPI,0.575512
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.110105
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001256
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001710
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.044948
seq-perfmon,BaseStrainMapping apply,CPI,0.470404
seq-perfmon,BaseStrainMapping apply,Load to Store ratio,1.353784
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime (RDTSC) [s],0.004877
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime unhalted [s],0.017539
seq-perfmon,BaseDeformationMultiMapping applyDJT,Clock [MHz],2999.882898
seq-perfmon,BaseDeformationMultiMapping applyDJT,CPI,1.471703
seq-perfmon,BaseDeformationMultiMapping applyDJT,Load to Store ratio,5.164094
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime (RDTSC) [s],0.036718
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime unhalted [s],0.050713
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Clock [MHz],2996.440461
seq-perfmon,BaseDeformationMultiMapping applyJT vec,CPI,0.616026
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Load to Store ratio,3.218835
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime (RDTSC) [s],0.060843
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime unhalted [s],0.074068
seq-perfmon,BaseDeformationMultiMapping applyJ,Clock [MHz],2993.721477
seq-perfmon,BaseDeformationMultiMapping applyJ,CPI,0.485230
seq-perfmon,BaseDeformationMultiMapping applyJ,Load to Store ratio,1.691935
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.012675
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.019063
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2996.222224
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.479443
seq-perfmon,BaseStrainMapping applyDJT,Load to Store ratio,1.909444
seq-perfmon,Simu,Runtime (RDTSC) [s],1.052536
seq-perfmon,Simu,Runtime unhalted [s],0.524136
seq-perfmon,Simu,Clock [MHz],2992.755354
seq-perfmon,Simu,CPI,0.802224
seq-perfmon,Simu,Load to Store ratio,1.772644
seq-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.014981
seq-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.021278
seq-perfmon,BaseStrainMapping applyJ,Clock [MHz],2996.605904
seq-perfmon,BaseStrainMapping applyJ,CPI,0.472201
seq-perfmon,BaseStrainMapping applyJ,Load to Store ratio,1.422696
seq-perfmon,BaseDeformationMultiMapping apply,Runtime (RDTSC) [s],0.013822
seq-perfmon,BaseDeformationMultiMapping apply,Runtime unhalted [s],0.015755
seq-perfmon,BaseDeformationMultiMapping apply,Clock [MHz],2994.478356
seq-perfmon,BaseDeformationMultiMapping apply,CPI,0.529327
seq-perfmon,BaseDeformationMultiMapping apply,Load to Store ratio,2.376009
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime (RDTSC) [s],0.000042
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Runtime unhalted [s],0.000908
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Clock [MHz],2968.231744
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,CPI,3.177859
seq-perfmon,BaseDeformationMultiMapping applyJT Mat seq,Load to Store ratio,2.253643
seq-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.009866
seq-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.016719
seq-perfmon,BaseStrainMapping applyJT,Clock [MHz],2996.799612
seq-perfmon,BaseStrainMapping applyJT,CPI,0.575512
seq-perfmon,BaseStrainMapping applyJT,Load to Store ratio,2.110105
seq-perfmon,BaseStrainMapping apply,Runtime (RDTSC) [s],0.001256
seq-perfmon,BaseStrainMapping apply,Runtime unhalted [s],0.001710
seq-perfmon,BaseStrainMapping apply,Clock [MHz],2997.044948
seq-perfmon,BaseStrainMapping apply,CPI,0.470404
seq-perfmon,BaseStrainMapping apply,Load to Store ratio,1.353784
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime (RDTSC) [s],0.004877
seq-perfmon,BaseDeformationMultiMapping applyDJT,Runtime unhalted [s],0.017539
seq-perfmon,BaseDeformationMultiMapping applyDJT,Clock [MHz],2999.882898
seq-perfmon,BaseDeformationMultiMapping applyDJT,CPI,1.471703
seq-perfmon,BaseDeformationMultiMapping applyDJT,Load to Store ratio,5.164094
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime (RDTSC) [s],0.036718
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Runtime unhalted [s],0.050713
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Clock [MHz],2996.440461
seq-perfmon,BaseDeformationMultiMapping applyJT vec,CPI,0.616026
seq-perfmon,BaseDeformationMultiMapping applyJT vec,Load to Store ratio,3.218835
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime (RDTSC) [s],0.060843
seq-perfmon,BaseDeformationMultiMapping applyJ,Runtime unhalted [s],0.074068
seq-perfmon,BaseDeformationMultiMapping applyJ,Clock [MHz],2993.721477
seq-perfmon,BaseDeformationMultiMapping applyJ,CPI,0.485230
seq-perfmon,BaseDeformationMultiMapping applyJ,Load to Store ratio,1.691935
seq-perfmon,BaseStrainMapping applyDJT,Runtime (RDTSC) [s],0.012675
seq-perfmon,BaseStrainMapping applyDJT,Runtime unhalted [s],0.019063
seq-perfmon,BaseStrainMapping applyDJT,Clock [MHz],2996.222224
seq-perfmon,BaseStrainMapping applyDJT,CPI,0.479443
seq-perfmon,BaseStrainMapping applyDJT,Load to Store ratio,1.909444
seq-perfmon,Simu,Runtime (RDTSC) [s],1.052536
seq-perfmon,Simu,Runtime unhalted [s],0.524136
seq-perfmon,Simu,Clock [MHz],2992.755354
seq-perfmon,Simu,CPI,0.802224
seq-perfmon,Simu,Load to Store ratio,1.772644
