Config,Expe,Metric,Sum,Max,Min,Avg
openmp-perfmon,BaseStrainMapping applyJ,Runtime (RDTSC) [s],0.035250,0.008813,0.008813,0.008813
openmp-perfmon,BaseStrainMapping applyJ,Runtime unhalted [s],0.060935,0.025156,0.011732,0.015234
openmp-perfmon,BaseStrainMapping applyJ,Clock [MHz],11999.691585,3002.875664,2994.156488,2999.922896
openmp-perfmon,BaseStrainMapping applyJ,CPI,3.516030,1.320917,0.724319,0.879008
openmp-perfmon,BaseStrainMapping applyJ,Memory Read BW [MBytes/s],19.600990,19.600990,0.000000,4.900248
openmp-perfmon,BaseStrainMapping applyJ,Memory Write BW [MBytes/s],11.888411,11.888411,0.000000,2.972103
openmp-perfmon,BaseStrainMapping applyJ,Memory BW [MBytes/s],31.489401,31.489401,0.000000,7.872350
openmp-perfmon,BaseStrainMapping applyJ,Memory data volume [GBytes],0.000278,0.000278,0.000000,0.000069
openmp-perfmon,BaseDeformationMapping applyJ,Runtime (RDTSC) [s],0.121298,0.030325,0.030325,0.030325
openmp-perfmon,BaseDeformationMapping applyJ,Runtime unhalted [s],0.173372,0.064096,0.035729,0.043343
openmp-perfmon,BaseDeformationMapping applyJ,Clock [MHz],11998.134463,3002.041646,2994.099184,2999.533616
openmp-perfmon,BaseDeformationMapping applyJ,CPI,2.952365,1.034364,0.635375,0.738091
openmp-perfmon,BaseDeformationMapping applyJ,Memory Read BW [MBytes/s],9.279868,9.279868,0.000000,2.319967
openmp-perfmon,BaseDeformationMapping applyJ,Memory Write BW [MBytes/s],5.018769,5.018769,0.000000,1.254692
openmp-perfmon,BaseDeformationMapping applyJ,Memory BW [MBytes/s],14.298636,14.298636,0.000000,3.574659
openmp-perfmon,BaseDeformationMapping applyJ,Memory data volume [GBytes],0.000434,0.000434,0.000000,0.000108
openmp-perfmon,BaseStrainMapping applyJT,Runtime (RDTSC) [s],0.028248,0.007062,0.007062,0.007062
openmp-perfmon,BaseStrainMapping applyJT,Runtime unhalted [s],0.054464,0.023958,0.009928,0.013616
openmp-perfmon,BaseStrainMapping applyJT,Clock [MHz],12005.301396,3006.597914,2990.563285,3001.325349
openmp-perfmon,BaseStrainMapping applyJT,CPI,4.728515,1.803329,0.963026,1.182129
