Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.360326
openmp,Full,Througput [FPS],277.526
openmp,Full,INSTR_RETIRED_ANY,13560444257.000000,8168767626.000000,335146923.000000,3390111064.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7718973132.000000,3699511178.000000,226108918.000000,1929743283.000000
openmp,Full,CPU_CLK_UNHALTED_REF,7719656820.000000,3699514530.000000,226120230.000000,1929914205.000000
openmp,Full,CAS_COUNT_RD,2445173.000000,2445173.000000,0.000000,611293.250000
openmp,Full,CAS_COUNT_WR,1447146.000000,1447146.000000,0.000000,361786.500000
openmp,Full,CAS_COUNT_RD,2442389.000000,2442389.000000,0.000000,610597.250000
openmp,Full,CAS_COUNT_WR,1445729.000000,1445729.000000,0.000000,361432.250000
openmp,Full,CAS_COUNT_RD,2449593.000000,2449593.000000,0.000000,612398.250000
openmp,Full,CAS_COUNT_WR,1448000.000000,1448000.000000,0.000000,362000.000000
openmp,Full,CAS_COUNT_RD,2442397.000000,2442397.000000,0.000000,610599.250000
openmp,Full,CAS_COUNT_WR,1446748.000000,1446748.000000,0.000000,361687.000000
openmp,Full,INSTR_RETIRED_ANY,13560444257.000000,8168767626.000000,335146923.000000,3390111064.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7718973132.000000,3699511178.000000,226108918.000000,1929743283.000000
openmp,Full,CPU_CLK_UNHALTED_REF,7719656820.000000,3699514530.000000,226120230.000000,1929914205.000000
openmp,Full,CAS_COUNT_RD,2445173.000000,2445173.000000,0.000000,611293.250000
openmp,Full,CAS_COUNT_WR,1447146.000000,1447146.000000,0.000000,361786.500000
openmp,Full,CAS_COUNT_RD,2442389.000000,2442389.000000,0.000000,610597.250000
openmp,Full,CAS_COUNT_WR,1445729.000000,1445729.000000,0.000000,361432.250000
openmp,Full,CAS_COUNT_RD,2449593.000000,2449593.000000,0.000000,612398.250000
openmp,Full,CAS_COUNT_WR,1448000.000000,1448000.000000,0.000000,362000.000000
openmp,Full,CAS_COUNT_RD,2442397.000000,2442397.000000,0.000000,610599.250000
openmp,Full,CAS_COUNT_WR,1446748.000000,1446748.000000,0.000000,361687.000000
openmp,Full,INSTR_RETIRED_ANY,13560444257.000000,8168767626.000000,335146923.000000,3390111064.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7718973132.000000,3699511178.000000,226108918.000000,1929743283.000000
openmp,Full,CPU_CLK_UNHALTED_REF,7719656820.000000,3699514530.000000,226120230.000000,1929914205.000000
openmp,Full,CAS_COUNT_RD,2445173.000000,2445173.000000,0.000000,611293.250000
openmp,Full,CAS_COUNT_WR,1447146.000000,1447146.000000,0.000000,361786.500000
openmp,Full,CAS_COUNT_RD,2442389.000000,2442389.000000,0.000000,610597.250000
openmp,Full,CAS_COUNT_WR,1445729.000000,1445729.000000,0.000000,361432.250000
openmp,Full,CAS_COUNT_RD,2449593.000000,2449593.000000,0.000000,612398.250000
openmp,Full,CAS_COUNT_WR,1448000.000000,1448000.000000,0.000000,362000.000000
openmp,Full,CAS_COUNT_RD,2442397.000000,2442397.000000,0.000000,610599.250000
openmp,Full,CAS_COUNT_WR,1446748.000000,1446748.000000,0.000000,361687.000000
