Config,Expe,Metric,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.363
openmp,Full,Througput [FPS],275.482
openmp,Full,Runtime (RDTSC) [s],10.253035,2.563259,2.563259,2.563259
openmp,Full,Runtime unhalted [s],2.589486,1.247873,0.072446,0.647371
openmp,Full,Clock [MHz],11969.888872,2992.680843,2992.192833,2992.472218
openmp,Full,CPI,2.547629,0.790423,0.437698,0.636907
openmp,Full,Memory Read BW [MBytes/s],244.550586,244.550586,0.000000,61.137647
openmp,Full,Memory Write BW [MBytes/s],144.728275,144.728275,0.000000,36.182069
openmp,Full,Memory BW [MBytes/s],389.278861,389.278861,0.000000,97.319715
openmp,Full,Memory data volume [GBytes],0.997822,0.997822,0.000000,0.249456
openmp,Full,Runtime (RDTSC) [s],10.253035,2.563259,2.563259,2.563259
openmp,Full,Runtime unhalted [s],2.589486,1.247873,0.072446,0.647371
openmp,Full,Clock [MHz],11969.888872,2992.680843,2992.192833,2992.472218
openmp,Full,CPI,2.547629,0.790423,0.437698,0.636907
openmp,Full,Memory Read BW [MBytes/s],244.550586,244.550586,0.000000,61.137647
openmp,Full,Memory Write BW [MBytes/s],144.728275,144.728275,0.000000,36.182069
openmp,Full,Memory BW [MBytes/s],389.278861,389.278861,0.000000,97.319715
openmp,Full,Memory data volume [GBytes],0.997822,0.997822,0.000000,0.249456
openmp,Full,Runtime (RDTSC) [s],10.253035,2.563259,2.563259,2.563259
openmp,Full,Runtime unhalted [s],2.589486,1.247873,0.072446,0.647371
openmp,Full,Clock [MHz],11969.888872,2992.680843,2992.192833,2992.472218
openmp,Full,CPI,2.547629,0.790423,0.437698,0.636907
openmp,Full,Memory Read BW [MBytes/s],244.550586,244.550586,0.000000,61.137647
openmp,Full,Memory Write BW [MBytes/s],144.728275,144.728275,0.000000,36.182069
openmp,Full,Memory BW [MBytes/s],389.278861,389.278861,0.000000,97.319715
openmp,Full,Memory data volume [GBytes],0.997822,0.997822,0.000000,0.249456
