Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.36563
openmp,Full,Througput [FPS],273.501
openmp,Full,INSTR_RETIRED_ANY,13565923789.000000,8173765680.000000,331569769.000000,3391480947.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7727489030.000000,3709038212.000000,218396076.000000,1931872257.500000
openmp,Full,CPU_CLK_UNHALTED_REF,7728280530.000000,3709198500.000000,218367480.000000,1932070132.500000
openmp,Full,CAS_COUNT_RD,2446010.000000,2446010.000000,0.000000,611502.500000
openmp,Full,CAS_COUNT_WR,1447869.000000,1447869.000000,0.000000,361967.250000
openmp,Full,CAS_COUNT_RD,2445508.000000,2445508.000000,0.000000,611377.000000
openmp,Full,CAS_COUNT_WR,1447751.000000,1447751.000000,0.000000,361937.750000
openmp,Full,CAS_COUNT_RD,2450535.000000,2450535.000000,0.000000,612633.750000
openmp,Full,CAS_COUNT_WR,1449709.000000,1449709.000000,0.000000,362427.250000
openmp,Full,CAS_COUNT_RD,2445978.000000,2445978.000000,0.000000,611494.500000
openmp,Full,CAS_COUNT_WR,1448597.000000,1448597.000000,0.000000,362149.250000
openmp,Full,INSTR_RETIRED_ANY,13565923789.000000,8173765680.000000,331569769.000000,3391480947.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7727489030.000000,3709038212.000000,218396076.000000,1931872257.500000
openmp,Full,CPU_CLK_UNHALTED_REF,7728280530.000000,3709198500.000000,218367480.000000,1932070132.500000
openmp,Full,CAS_COUNT_RD,2446010.000000,2446010.000000,0.000000,611502.500000
openmp,Full,CAS_COUNT_WR,1447869.000000,1447869.000000,0.000000,361967.250000
openmp,Full,CAS_COUNT_RD,2445508.000000,2445508.000000,0.000000,611377.000000
openmp,Full,CAS_COUNT_WR,1447751.000000,1447751.000000,0.000000,361937.750000
openmp,Full,CAS_COUNT_RD,2450535.000000,2450535.000000,0.000000,612633.750000
openmp,Full,CAS_COUNT_WR,1449709.000000,1449709.000000,0.000000,362427.250000
openmp,Full,CAS_COUNT_RD,2445978.000000,2445978.000000,0.000000,611494.500000
openmp,Full,CAS_COUNT_WR,1448597.000000,1448597.000000,0.000000,362149.250000
openmp,Full,INSTR_RETIRED_ANY,13565923789.000000,8173765680.000000,331569769.000000,3391480947.250000
openmp,Full,CPU_CLK_UNHALTED_CORE,7727489030.000000,3709038212.000000,218396076.000000,1931872257.500000
openmp,Full,CPU_CLK_UNHALTED_REF,7728280530.000000,3709198500.000000,218367480.000000,1932070132.500000
openmp,Full,CAS_COUNT_RD,2446010.000000,2446010.000000,0.000000,611502.500000
openmp,Full,CAS_COUNT_WR,1447869.000000,1447869.000000,0.000000,361967.250000
openmp,Full,CAS_COUNT_RD,2445508.000000,2445508.000000,0.000000,611377.000000
openmp,Full,CAS_COUNT_WR,1447751.000000,1447751.000000,0.000000,361937.750000
openmp,Full,CAS_COUNT_RD,2450535.000000,2450535.000000,0.000000,612633.750000
openmp,Full,CAS_COUNT_WR,1449709.000000,1449709.000000,0.000000,362427.250000
openmp,Full,CAS_COUNT_RD,2445978.000000,2445978.000000,0.000000,611494.500000
openmp,Full,CAS_COUNT_WR,1448597.000000,1448597.000000,0.000000,362149.250000
