Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.53137
seq,Full,Througput [FPS],65.3008
seq,Full,Runtime (RDTSC) [s],4.835393
seq,Full,Runtime unhalted [s],3.271747
seq,Full,Clock [MHz],2992.704153
seq,Full,CPI,0.559330
seq,Full,L2 request rate,0.045049
seq,Full,L2 miss rate,0.012659
seq,Full,L2 miss ratio,0.280997
seq,Full,Runtime (RDTSC) [s],4.835393
seq,Full,Runtime unhalted [s],3.271747
seq,Full,Clock [MHz],2992.704153
seq,Full,CPI,0.559330
seq,Full,L2 request rate,0.045049
seq,Full,L2 miss rate,0.012659
seq,Full,L2 miss ratio,0.280997
seq,Full,Runtime (RDTSC) [s],4.835393
seq,Full,Runtime unhalted [s],3.271747
seq,Full,Clock [MHz],2992.704153
seq,Full,CPI,0.559330
seq,Full,L2 request rate,0.045049
seq,Full,L2 miss rate,0.012659
seq,Full,L2 miss ratio,0.280997
