Config,Expe,Metric,core 0
seq,Full,Simulation time [s],1.52981
seq,Full,Througput [FPS],65.3677
seq,Full,Runtime (RDTSC) [s],4.834705
seq,Full,Runtime unhalted [s],3.274593
seq,Full,Clock [MHz],2992.715667
seq,Full,CPI,0.560299
seq,Full,L2 request rate,0.045162
seq,Full,L2 miss rate,0.012705
seq,Full,L2 miss ratio,0.281314
seq,Full,Runtime (RDTSC) [s],4.834705
seq,Full,Runtime unhalted [s],3.274593
seq,Full,Clock [MHz],2992.715667
seq,Full,CPI,0.560299
seq,Full,L2 request rate,0.045162
seq,Full,L2 miss rate,0.012705
seq,Full,L2 miss ratio,0.281314
seq,Full,Runtime (RDTSC) [s],4.834705
seq,Full,Runtime unhalted [s],3.274593
seq,Full,Clock [MHz],2992.715667
seq,Full,CPI,0.560299
seq,Full,L2 request rate,0.045162
seq,Full,L2 miss rate,0.012705
seq,Full,L2 miss ratio,0.281314
