Config,Expe,Event,core 0
seq,Full,Simulation time [s],1.54104
seq,Full,Througput [FPS],64.8914
seq,Full,INSTR_RETIRED_ANY,17563788926.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9810453756.000000
seq,Full,CPU_CLK_UNHALTED_REF,9810620430.000000
seq,Full,L2_TRANS_ALL_REQUESTS,792449042.000000
seq,Full,L2_RQSTS_MISS,223157669.000000
seq,Full,INSTR_RETIRED_ANY,17563788926.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9810453756.000000
seq,Full,CPU_CLK_UNHALTED_REF,9810620430.000000
seq,Full,L2_TRANS_ALL_REQUESTS,792449042.000000
seq,Full,L2_RQSTS_MISS,223157669.000000
seq,Full,INSTR_RETIRED_ANY,17563788926.000000
seq,Full,CPU_CLK_UNHALTED_CORE,9810453756.000000
seq,Full,CPU_CLK_UNHALTED_REF,9810620430.000000
seq,Full,L2_TRANS_ALL_REQUESTS,792449042.000000
seq,Full,L2_RQSTS_MISS,223157669.000000
