Config,Expe,Event,Sum,Max,Min,Avg
openmp,Full,Simulation time [s],0.707713
openmp,Full,Througput [FPS],141.3
openmp,Full,INSTR_RETIRED_ANY,21152829352.000000,9813966371.000000,2088637671.000000,5288207338.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10716191815.000000,4568925176.000000,949407673.000000,2679047953.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10716838350.000000,4569253770.000000,949424040.000000,2679209587.500000
openmp,Full,L2_LINES_IN_ALL,217062970.000000,90945890.000000,38873980.000000,54265742.500000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,18197991.000000,10577664.000000,1841551.000000,4549497.750000
openmp,Full,INSTR_RETIRED_ANY,21152829352.000000,9813966371.000000,2088637671.000000,5288207338.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10716191815.000000,4568925176.000000,949407673.000000,2679047953.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10716838350.000000,4569253770.000000,949424040.000000,2679209587.500000
openmp,Full,L2_LINES_IN_ALL,217062970.000000,90945890.000000,38873980.000000,54265742.500000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,18197991.000000,10577664.000000,1841551.000000,4549497.750000
openmp,Full,INSTR_RETIRED_ANY,21152829352.000000,9813966371.000000,2088637671.000000,5288207338.000000
openmp,Full,CPU_CLK_UNHALTED_CORE,10716191815.000000,4568925176.000000,949407673.000000,2679047953.750000
openmp,Full,CPU_CLK_UNHALTED_REF,10716838350.000000,4569253770.000000,949424040.000000,2679209587.500000
openmp,Full,L2_LINES_IN_ALL,217062970.000000,90945890.000000,38873980.000000,54265742.500000
openmp,Full,L2_LINES_OUT_DIRTY_ALL,18197991.000000,10577664.000000,1841551.000000,4549497.750000
