Config,Expe,Metric,core 0
seq,Full,Simulation time [s],0.739805
seq,Full,Througput [FPS],135.171
seq,Full,Runtime (RDTSC) [s],4.323872
seq,Full,Runtime unhalted [s],2.751587
seq,Full,Clock [MHz],2992.742091
seq,Full,CPI,0.592330
seq,Full,L2 Load [MBytes/s],2818.717330
seq,Full,L2 Evict [MBytes/s],188.539659
seq,Full,L2 bandwidth [MBytes/s],3007.256989
seq,Full,L2 data volume [GBytes],13.002996
seq,Full,Runtime (RDTSC) [s],4.323872
seq,Full,Runtime unhalted [s],2.751587
seq,Full,Clock [MHz],2992.742091
seq,Full,CPI,0.592330
seq,Full,L2 Load [MBytes/s],2818.717330
seq,Full,L2 Evict [MBytes/s],188.539659
seq,Full,L2 bandwidth [MBytes/s],3007.256989
seq,Full,L2 data volume [GBytes],13.002996
seq,Full,Runtime (RDTSC) [s],4.323872
seq,Full,Runtime unhalted [s],2.751587
seq,Full,Clock [MHz],2992.742091
seq,Full,CPI,0.592330
seq,Full,L2 Load [MBytes/s],2818.717330
seq,Full,L2 Evict [MBytes/s],188.539659
seq,Full,L2 bandwidth [MBytes/s],3007.256989
seq,Full,L2 data volume [GBytes],13.002996
